STRUCT_ID,AREA_SQ_FT,SOURCE,MAPPING_METHOD,PARCEL_LOC_ID,PARCEL_POLY_TYPE,PARCEL_MAP_NO,PARCEL_TOWN_ID,LOCAL_ID,OFFICIAL_PAR_ID
227780_900355,1472.40367723,City of Boston,OFFICIAL_LOCAL_ID,F_747311_2953909,FEE,22.0,35.0,Bos_2202988000_B0,2202988000.0
227792_900449,1479.5463315,City of Boston,OFFICIAL_LOCAL_ID,F_747354_2954214,FEE,22.0,35.0,Bos_2202995000_B0,2202995000.0
228133_900463,1702.38909441,City of Boston,OFFICIAL_LOCAL_ID,F_748459_2954281,FEE,22.0,35.0,Bos_2203025000_B0,2203025000.0
228047_900498,1509.56880591,City of Boston,OFFICIAL_LOCAL_ID,F_748181_2954397,FEE,22.0,35.0,Bos_2203030000_B0,2203030000.0
227359_900237,1642.60025119,City of Boston,OFFICIAL_LOCAL_ID,F_745908_2953522,FEE,22.0,35.0,Bos_2203352000_B0,2203352000.0
227345_900173,450.38964656,City of Boston,OFFICIAL_LOCAL_ID,F_745926_2953324,FEE,22.0,35.0,Bos_2203356000_B1,2203356000.0
227332_900219,453.0533655,City of Boston,OFFICIAL_LOCAL_ID,F_745791_2953472,FEE,22.0,35.0,Bos_2203365000_B1,2203365000.0
227244_900508,804.471253,City of Boston,OFFICIAL_LOCAL_ID,F_745564_2954395,FEE,22.0,35.0,Bos_2203445000_B0,2203445000.0
227011_900541,1457.79387023,City of Boston,OFFICIAL_LOCAL_ID,F_744767_2954533,FEE,22.0,35.0,Bos_2203486000_B0,2203486000.0
227675_900730,992.12072385,City of Boston,OFFICIAL_LOCAL_ID,F_746970_2955135,FEE,22.0,35.0,Bos_2203187000_B0,2203187000.0
227772_900631,824.94348637,City of Boston,OFFICIAL_LOCAL_ID,F_747295_2954828,FEE,22.0,35.0,Bos_2203199001_B0,2203199001.0
228787_899485,661.23288756,City of Boston,OFFICIAL_LOCAL_ID,F_750605_2951099,FEE,21.0,35.0,Bos_2102799000_B1,2102799000.0
229098_899527,1369.11133554,City of Boston,OFFICIAL_LOCAL_ID,F_751628_2951197,FEE,21.0,35.0,Bos_2101868000_B0,2101868000.0
229072_899410,1764.25209515,City of Boston,OFFICIAL_LOCAL_ID,F_751555_2950813,FEE,21.0,35.0,Bos_2101968000_B0,2101968000.0
229126_899436,1818.805644,City of Boston,OFFICIAL_LOCAL_ID,F_751714_2950885,FEE,21.0,35.0,Bos_2101974000_B0,2101974000.0
228935_899379,1602.50745435,City of Boston,OFFICIAL_LOCAL_ID,F_751087_2950685,FEE,21.0,35.0,Bos_2102738000_B0,2102738000.0
230189_899863,4928.62145117,City of Boston,OFFICIAL_LOCAL_ID,F_755230_2952231,FEE,21.0,35.0,Bos_2101532000_B1,2101532000.0
230323_899940,8836.9360723,City of Boston,OFFICIAL_LOCAL_ID,F_755618_2952528,FEE,21.0,35.0,Bos_2101543000_B0,2101543000.0
230062_900308,1204.34070326,City of Boston,OFFICIAL_LOCAL_ID,F_754784_2953763,FEE,21.0,35.0,Bos_2101205000_B0,2101205000.0
229626_900183,5315.06536232,City of Boston,OFFICIAL_LOCAL_ID,F_753380_2953383,FEE,21.0,35.0,Bos_2101228000_B0,2101228000.0
230636_900166,19640.76905346,City of Boston,OFFICIAL_LOCAL_ID,F_756677_2953291,FEE,21.0,35.0,Bos_2100794000_B0,2100794000.0
229019_900274,484.79138489,City of Boston,OFFICIAL_LOCAL_ID,F_751340_2953662,FEE,22.0,35.0,Bos_2202254000_B1,2202254000.0
229335_901279,5770.06356878,City of Boston,OFFICIAL_LOCAL_ID,F_752404_2956978,FEE,22.0,35.0,Bos_2200596000_B0,2200596000.0
228886_899556,1052.69538671,City of Boston,OFFICIAL_LOCAL_ID,F_750942_2951293,FEE,22.0,35.0,Bos_2205370000_B0,2205370000.0
227385_900345,1583.16630781,City of Boston,OFFICIAL_LOCAL_ID,F_746041_2953872,FEE,22.0,35.0,Bos_2203317000_B0,2203317000.0
227340_900140,3926.15006198,City of Boston,OFFICIAL_LOCAL_ID,F_745859_2953226,FEE,22.0,35.0,Bos_2203358000_B0,2203358000.0
227374_900442,1994.53310941,City of Boston,OFFICIAL_LOCAL_ID,F_745956_2954210,FEE,22.0,35.0,Bos_2203440000_B0,2203440000.0
227353_900469,430.14426759,City of Boston,OFFICIAL_LOCAL_ID,F_745897_2954277,FEE,22.0,35.0,Bos_2203440001_B1,2203440001.0
227235_900551,994.12601027,City of Boston,OFFICIAL_LOCAL_ID,F_745521_2954590,FEE,22.0,35.0,Bos_2203448000_B0,2203448000.0
227076_900558,1006.47981886,City of Boston,OFFICIAL_LOCAL_ID,F_744998_2954579,FEE,22.0,35.0,Bos_2203464000_B0,2203464000.0
227985_900361,1618.36309907,City of Boston,OFFICIAL_LOCAL_ID,F_747982_2953951,FEE,22.0,35.0,Bos_2203092000_B0,2203092000.0
227865_900399,843.56416298,City of Boston,OFFICIAL_LOCAL_ID,F_747562_2954074,FEE,22.0,35.0,Bos_2203101000_B1,2203101000.0
227640_900651,1766.19713577,City of Boston,OFFICIAL_LOCAL_ID,F_746851_2954885,FEE,22.0,35.0,Bos_2203165000_B0,2203165000.0
227694_900651,809.9359682,City of Boston,OFFICIAL_LOCAL_ID,F_747022_2954867,FEE,22.0,35.0,Bos_2203220001_B0,2203220001.0
227753_900478,1270.40246408,City of Boston,OFFICIAL_LOCAL_ID,F_747165_2954316,FEE,22.0,35.0,Bos_2203242000_B0,2203242000.0
227614_900739,1025.28902782,City of Boston,OFFICIAL_LOCAL_ID,F_746757_2955178,FEE,22.0,35.0,Bos_2203213010_B0,2203213010.0
228084_900529,1722.84988705,City of Boston,OFFICIAL_LOCAL_ID,F_748295_2954472,FEE,22.0,35.0,Bos_2203018000_B0,2203018000.0
227666_900633,1787.34027898,City of Boston,OFFICIAL_LOCAL_ID,F_746936_2954829,FEE,22.0,35.0,Bos_2203163000_B0,2203163000.0
229119_899567,1716.4516167,City of Boston,OFFICIAL_LOCAL_ID,F_751699_2951321,FEE,21.0,35.0,Bos_2101863000_B0,2101863000.0
227206_900229,1303.13093295,City of Boston,OFFICIAL_LOCAL_ID,F_745417_2953474,FEE,22.0,35.0,Bos_2203391000_B0,2203391000.0
227433_900429,1341.05160447,City of Boston,OFFICIAL_LOCAL_ID,F_746179_2954209,FEE,22.0,35.0,Bos_2203306000_B0,2203306000.0
227504_900207,1405.57947781,City of Boston,OFFICIAL_LOCAL_ID,F_746385_2953434,FEE,22.0,35.0,Bos_2203330000_B0,2203330000.0
227789_900743,1110.09624481,City of Boston,OFFICIAL_LOCAL_ID,F_747334_2955166,FEE,22.0,35.0,Bos_2203418001_B0,2203418001.0
227747_900720,2152.98160156,City of Boston,OFFICIAL_LOCAL_ID,F_747223_2955107,FEE,22.0,35.0,Bos_2203423000_B0,2203423000.0
227431_900675,1575.08625857,City of Boston,OFFICIAL_LOCAL_ID,F_746147_2954965,FEE,22.0,35.0,Bos_2203431001_B0,2203431001.0
229797_900297,5680.33167866,City of Boston,OFFICIAL_LOCAL_ID,F_753924_2953749,FEE,21.0,35.0,Bos_2101176000_B0,2101176000.0
230023_900242,1642.66722245,City of Boston,OFFICIAL_LOCAL_ID,F_754661_2953544,FEE,21.0,35.0,Bos_2101170000_B0,2101170000.0
229828_900324,2132.31684985,City of Boston,OFFICIAL_LOCAL_ID,F_754033_2953808,FEE,21.0,35.0,Bos_2101182000_B0,2101182000.0
228905_898542,1475.52665238,City of Boston,OFFICIAL_LOCAL_ID,F_750994_2947970,FEE,21.0,35.0,Bos_2102407000_B0,2102407000.0
228859_898564,1945.19981009,City of Boston,OFFICIAL_LOCAL_ID,F_750847_2948039,FEE,21.0,35.0,Bos_2102375000_B0,2102375000.0
227232_900253,1805.37247942,City of Boston,OFFICIAL_LOCAL_ID,F_745521_2953596,FEE,22.0,35.0,Bos_2203408000_B0,2203408000.0
227804_900703,884.11933121,City of Boston,OFFICIAL_LOCAL_ID,F_747386_2955060,FEE,22.0,35.0,Bos_2203420001_B0,2203420001.0
228847_899429,1586.16782042,City of Boston,OFFICIAL_LOCAL_ID,F_750821_2950898,FEE,21.0,35.0,Bos_2102833000_B0,2102833000.0
229692_899431,1691.24974179,City of Boston,OFFICIAL_LOCAL_ID,F_753572_2950869,FEE,21.0,35.0,Bos_2101715000_B0,2101715000.0
229009_899387,983.42879628,City of Boston,OFFICIAL_LOCAL_ID,F_751341_2950731,FEE,21.0,35.0,Bos_2102821000_B0,2102821000.0
229682_900009,3757.73761628,City of Boston,OFFICIAL_LOCAL_ID,F_753554_2952778,FEE,21.0,35.0,Bos_2101117000_B0,2101117000.0
229745_900289,1211.1176232,City of Boston,OFFICIAL_LOCAL_ID,F_753749_2953695,FEE,21.0,35.0,Bos_2101142000_B0,2101142000.0
229733_900249,1516.42479488,City of Boston,OFFICIAL_LOCAL_ID,F_753715_2953563,FEE,21.0,35.0,Bos_2101147000_B0,2101147000.0
230826_901219,1848.30649543,City of Boston,OFFICIAL_LOCAL_ID,F_757287_2956730,FEE,22.0,35.0,Bos_2200196000_B0,2200196000.0
230907_901030,955.64704904,City of Boston,OFFICIAL_LOCAL_ID,F_757576_2956127,FEE,22.0,35.0,Bos_2200067000_B0,2200067000.0
227653_900359,1067.53487804,City of Boston,OFFICIAL_LOCAL_ID,F_746891_2953936,FEE,22.0,35.0,Bos_2203255000_B0,2203255000.0
227629_900385,1555.06786408,City of Boston,OFFICIAL_LOCAL_ID,F_746846_2954006,FEE,22.0,35.0,Bos_2203258000_B0,2203258000.0
227429_900502,1768.19667042,City of Boston,OFFICIAL_LOCAL_ID,F_746197_2954385,FEE,22.0,35.0,Bos_2203275000_B0,2203275000.0
227139_900349,1793.62649212,City of Boston,OFFICIAL_LOCAL_ID,F_745221_2953883,FEE,22.0,35.0,Bos_2203529000_B0,2203529000.0
228348_899925,2518.69497586,City of Boston,OFFICIAL_LOCAL_ID,F_749147_2952535,FEE,22.0,35.0,Bos_2204436000_B0,2204436000.0
227893_899583,523.34181263,City of Boston,OFFICIAL_LOCAL_ID,F_747621_2951402,FEE,22.0,35.0,Bos_2205313000_B1,2205313000.0
227989_899679,1521.92925153,City of Boston,OFFICIAL_LOCAL_ID,F_747989_2951687,FEE,22.0,35.0,Bos_2205203000_B0,2205203000.0
228043_899572,367.22482104,City of Boston,OFFICIAL_LOCAL_ID,F_748210_2951325,FEE,22.0,35.0,Bos_2205214000_B1,2205214000.0
228013_899563,1600.56138602,City of Boston,OFFICIAL_LOCAL_ID,F_748070_2951321,FEE,22.0,35.0,Bos_2205216000_B0,2205216000.0
229695_900103,1716.68665455,City of Boston,OFFICIAL_LOCAL_ID,F_753558_2953091,FEE,21.0,35.0,Bos_2101074000_B0,2101074000.0
229776_900178,1976.60866949,City of Boston,OFFICIAL_LOCAL_ID,F_753860_2953326,FEE,21.0,35.0,Bos_2101136000_B0,2101136000.0
230355_900607,2070.13359506,City of Boston,OFFICIAL_LOCAL_ID,F_755738_2954745,FEE,21.0,35.0,Bos_2100702000_B0,2100702000.0
230284_900407,5484.15045408,City of Boston,OFFICIAL_LOCAL_ID,F_755523_2954076,FEE,21.0,35.0,Bos_2100730000_B0,2100730000.0
229674_900283,1952.70343424,City of Boston,OFFICIAL_LOCAL_ID,F_753517_2953668,FEE,21.0,35.0,Bos_2101124000_B0,2101124000.0
229724_900278,1353.49934212,City of Boston,OFFICIAL_LOCAL_ID,F_753685_2953662,FEE,21.0,35.0,Bos_2101149000_B0,2101149000.0
228490_900592,1225.0273508,City of Boston,OFFICIAL_LOCAL_ID,F_749652_2954687,FEE,22.0,35.0,Bos_2202537000_B0,2202537000.0
227192_900069,253.43302878,City of Boston,OFFICIAL_LOCAL_ID,F_745372_2953015,FEE,22.0,35.0,Bos_2203724000_B1,2203724000.0
227118_899985,460.81951799,City of Boston,OFFICIAL_LOCAL_ID,F_745135_2952669,FEE,22.0,35.0,Bos_2203783000_B1,2203783000.0
229291_899538,8904.70716352,City of Boston,OFFICIAL_LOCAL_ID,F_752281_2951259,FEE,21.0,35.0,Bos_2101845000_B0,2101845000.0
227586_898665,39778.4039278,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2102473001_B3,2102473001.0
230767_900491,2197.29914113,City of Boston,OFFICIAL_LOCAL_ID,F_757097_2954345,FEE,21.0,35.0,Bos_2100551000_B0,2100551000.0
230815_900475,11074.07403468,City of Boston,OFFICIAL_LOCAL_ID,F_757219_2954324,FEE,21.0,35.0,Bos_2100552000_B0,2100552000.0
227830_900458,1506.55227388,City of Boston,OFFICIAL_LOCAL_ID,F_747458_2954250,FEE,22.0,35.0,Bos_2202972000_B0,2202972000.0
227795_900464,2126.80718781,City of Boston,OFFICIAL_LOCAL_ID,F_747361_2954267,FEE,22.0,35.0,Bos_2202996000_B0,2202996000.0
227789_900336,463.93517084,City of Boston,OFFICIAL_LOCAL_ID,F_747305_2953867,FEE,22.0,35.0,Bos_2202987000_B1,2202987000.0
229394_899709,15001.43529768,City of Boston,OFFICIAL_LOCAL_ID,F_752623_2951746,FEE,21.0,35.0,Bos_2101831400_B0,2101831400.0
230921_900992,1398.64666937,City of Boston,OFFICIAL_LOCAL_ID,F_757610_2956006,FEE,22.0,35.0,Bos_2200065000_B0,2200065000.0
230591_901253,2021.12807079,City of Boston,OFFICIAL_LOCAL_ID,F_756540_2956838,FEE,22.0,35.0,Bos_2200250000_B0,2200250000.0
227311_900344,1702.51500956,City of Boston,OFFICIAL_LOCAL_ID,F_745776_2953896,FEE,22.0,35.0,Bos_2203511000_B0,2203511000.0
229284_901111,1826.1209286,City of Boston,OFFICIAL_LOCAL_ID,F_752235_2956398,FEE,22.0,35.0,Bos_2200661000_B0,2200661000.0
229282_901078,2549.73879663,City of Boston,OFFICIAL_LOCAL_ID,F_752229_2956284,FEE,22.0,35.0,Bos_2200663000_B0,2200663000.0
227063_900617,1589.6532865,City of Boston,OFFICIAL_LOCAL_ID,F_744953_2954781,FEE,22.0,35.0,Bos_2203476000_B0,2203476000.0
227044_900591,1787.28068793,City of Boston,OFFICIAL_LOCAL_ID,F_744893_2954693,FEE,22.0,35.0,Bos_2203480000_B0,2203480000.0
226923_900453,455.13376275,City of Boston,OFFICIAL_LOCAL_ID,F_744530_2954196,FEE,22.0,35.0,Bos_2203493000_B1,2203493000.0
228510_900213,1650.08837834,City of Boston,OFFICIAL_LOCAL_ID,F_749697_2953449,FEE,22.0,35.0,Bos_2202493000_B0,2202493000.0
228563_900216,1372.59914363,City of Boston,OFFICIAL_LOCAL_ID,F_749869_2953441,FEE,22.0,35.0,Bos_2202475000_B0,2202475000.0
228595_900392,1158.23620913,City of Boston,OFFICIAL_LOCAL_ID,F_749914_2954062,FEE,22.0,35.0,Bos_2202500000_B0,2202500000.0
229624_900263,3920.96509277,City of Boston,OFFICIAL_LOCAL_ID,F_753364_2953599,FEE,21.0,35.0,Bos_2101225000_B0,2101225000.0
230588_900234,7579.23683468,City of Boston,OFFICIAL_LOCAL_ID,F_756512_2953558,FEE,21.0,35.0,Bos_2100806000_B0,2100806000.0
228702_900481,822.16705346,City of Boston,OFFICIAL_LOCAL_ID,F_750339_2954324,FEE,22.0,35.0,Bos_2202551000_B0,2202551000.0
228409_900524,1550.12158891,City of Boston,OFFICIAL_LOCAL_ID,F_749374_2954474,FEE,22.0,35.0,Bos_2202580000_B0,2202580000.0
228401_900602,393.76215757,City of Boston,OFFICIAL_LOCAL_ID,F_749326_2954760,FEE,22.0,35.0,Bos_2202594000_B1,2202594000.0
228458_900537,1074.75364663,City of Boston,OFFICIAL_LOCAL_ID,F_749489_2954500,FEE,22.0,35.0,Bos_2202603000_B0,2202603000.0
228447_899575,1626.8481914,City of Boston,OFFICIAL_LOCAL_ID,F_749481_2951363,FEE,22.0,35.0,Bos_2204920000_B0,2204920000.0
230965_901123,1362.36482062,City of Boston,OFFICIAL_LOCAL_ID,F_757756_2956427,FEE,22.0,35.0,Bos_2200081000_B0,2200081000.0
230639_902151,3757.89555657,City of Boston,OFFICIAL_LOCAL_ID,F_756693_2959571,FEE,22.0,35.0,Bos_2200533000_B9,2200533000.0
230929_901908,4440.7076216,City of Boston,OFFICIAL_LOCAL_ID,F_758112_2958880,FEE,22.0,35.0,Bos_2200530000_B15,2200530000.0
231185_901425,124193.00732529,City of Boston,OFFICIAL_LOCAL_ID,F_758164_2957312,FEE,22.0,35.0,Bos_2200299000_B0,2200299000.0
230810_900295,3368.85772557,City of Boston,OFFICIAL_LOCAL_ID,F_757255_2953752,FEE,21.0,35.0,Bos_2100560000_B0,2100560000.0
229696_899678,1816.79399779,City of Boston,OFFICIAL_LOCAL_ID,F_753591_2951688,FEE,21.0,35.0,Bos_2101792000_B0,2101792000.0
230713_901047,1109.27167942,City of Boston,OFFICIAL_LOCAL_ID,F_756933_2956192,FEE,22.0,35.0,Bos_2200037000_B0,2200037000.0
228200_899171,2037.10567518,City of Boston,OFFICIAL_LOCAL_ID,F_748730_2950038,FEE,22.0,35.0,Bos_2205024000_B1,2205024000.0
228128_898987,1560.12367548,City of Boston,OFFICIAL_LOCAL_ID,F_748451_2949432,FEE,22.0,35.0,Bos_2205058000_B0,2205058000.0
228191_899010,1796.64564737,City of Boston,OFFICIAL_LOCAL_ID,F_748663_2949482,FEE,22.0,35.0,Bos_2205065000_B0,2205065000.0
227046_899969,1791.51958481,City of Boston,OFFICIAL_LOCAL_ID,F_744901_2952632,FEE,22.0,35.0,Bos_2204454000_B0,2204454000.0
228247_898980,2126.04206816,City of Boston,OFFICIAL_LOCAL_ID,F_748844_2949404,FEE,22.0,35.0,Bos_2205050000_B0,2205050000.0
228215_899877,1613.13154218,City of Boston,OFFICIAL_LOCAL_ID,F_748736_2952339,FEE,22.0,35.0,Bos_2205180000_B0,2205180000.0
228223_899867,389.61927415,City of Boston,OFFICIAL_LOCAL_ID,F_748781_2952341,FEE,22.0,35.0,Bos_2205181000_B1,2205181000.0
228080_899619,416.81814379,City of Boston,OFFICIAL_LOCAL_ID,F_748264_2951476,FEE,22.0,35.0,Bos_2205196000_B1,2205196000.0
226845_900147,2099.44701543,City of Boston,OFFICIAL_LOCAL_ID,F_744229_2953242,FEE,22.0,35.0,Bos_2203732000_B0,2203732000.0
228213_899842,1625.41228641,City of Boston,OFFICIAL_LOCAL_ID,F_748724_2952228,FEE,22.0,35.0,Bos_2205183000_B0,2205183000.0
228049_899654,1495.85297771,City of Boston,OFFICIAL_LOCAL_ID,F_748188_2951603,FEE,22.0,35.0,Bos_2205207000_B0,2205207000.0
228508_900703,33619.37244345,City of Boston,OFFICIAL_LOCAL_ID,F_749741_2955163,FEE,22.0,35.0,Bos_2202627000_B0,2202627000.0
229990_900361,8296.97511502,City of Boston,OFFICIAL_LOCAL_ID,F_754583_2953942,FEE,21.0,35.0,Bos_2101161100_B0,2101161100.0
230363_899796,1956.24506307,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2101493000_B0,2101493000.0
232917_899260,15955.33654351,City of Boston,OFFICIAL_LOCAL_ID,F_764161_2950315,FEE,21.0,35.0,Bos_2100040000_B0,2100040000.0
229186_900410,1403.36154429,City of Boston,OFFICIAL_LOCAL_ID,F_751918_2954094,FEE,22.0,35.0,Bos_2201944000_B0,2201944000.0
227149_899854,1678.38206761,City of Boston,OFFICIAL_LOCAL_ID,F_745235_2952259,FEE,22.0,35.0,Bos_2204549000_B0,2204549000.0
228415_900205,2020.95159647,City of Boston,OFFICIAL_LOCAL_ID,F_749392_2953426,FEE,22.0,35.0,Bos_2204239000_B0,2204239000.0
228366_900326,415.10813653,City of Boston,OFFICIAL_LOCAL_ID,F_749230_2953850,FEE,22.0,35.0,Bos_2204265000_B1,2204265000.0
227115_900004,1709.98259775,City of Boston,OFFICIAL_LOCAL_ID,F_745128_2952759,FEE,22.0,35.0,Bos_2203762000_B0,2203762000.0
228233_898891,4405.92124851,City of Boston,OFFICIAL_LOCAL_ID,F_748792_2949132,FEE,22.0,35.0,Bos_2205077000_B0,2205077000.0
228121_898930,617.61120696,City of Boston,OFFICIAL_LOCAL_ID,F_748409_2949185,FEE,22.0,35.0,Bos_2205085000_B1,2205085000.0
228080_898947,1761.9417884,City of Boston,OFFICIAL_LOCAL_ID,F_748299_2949295,FEE,22.0,35.0,Bos_2205090000_B0,2205090000.0
228403_899177,1677.99371093,City of Boston,OFFICIAL_LOCAL_ID,F_749353_2950054,FEE,22.0,35.0,Bos_2205127000_B0,2205127000.0
228408_899114,5914.46682717,City of Boston,OFFICIAL_LOCAL_ID,F_749411_2949822,FEE,22.0,35.0,Bos_2205144000_B0,2205144000.0
228338_899205,1497.26956797,City of Boston,OFFICIAL_LOCAL_ID,F_749142_2950145,FEE,22.0,35.0,Bos_2205131000_B0,2205131000.0
228383_899121,1146.22562833,City of Boston,OFFICIAL_LOCAL_ID,F_749288_2949874,FEE,22.0,35.0,Bos_2205145000_B0,2205145000.0
228486_899259,2040.34546209,City of Boston,OFFICIAL_LOCAL_ID,F_749624_2950307,FEE,22.0,35.0,Bos_2205046000_B0,2205046000.0
229174_899249,2256.50958095,City of Boston,OFFICIAL_LOCAL_ID,F_751882_2950278,FEE,21.0,35.0,Bos_2101956000_B0,2101956000.0
228339_900318,944.53507443,City of Boston,OFFICIAL_LOCAL_ID,F_749137_2953790,FEE,22.0,35.0,Bos_2204281000_B0,2204281000.0
228986_900492,1086.78177878,City of Boston,OFFICIAL_LOCAL_ID,F_751280_2954356,FEE,22.0,35.0,Bos_2202086000_B0,2202086000.0
228318_899245,1703.3896602,City of Boston,OFFICIAL_LOCAL_ID,F_749072_2950274,FEE,22.0,35.0,Bos_2204968000_B0,2204968000.0
228368_900309,1069.63381736,City of Boston,OFFICIAL_LOCAL_ID,F_749246_2953763,FEE,22.0,35.0,Bos_2204279000_B0,2204279000.0
228273_900421,1087.98628789,City of Boston,OFFICIAL_LOCAL_ID,F_748942_2954116,FEE,22.0,35.0,Bos_2204293000_B0,2204293000.0
228330_900379,1454.27715435,City of Boston,OFFICIAL_LOCAL_ID,F_749117_2954034,FEE,22.0,35.0,Bos_2204305000_B0,2204305000.0
228421_900448,1016.49600193,City of Boston,OFFICIAL_LOCAL_ID,F_749399_2954205,FEE,22.0,35.0,Bos_2204318000_B0,2204318000.0
228188_900420,1633.70418143,City of Boston,OFFICIAL_LOCAL_ID,F_748660_2954128,FEE,22.0,35.0,Bos_2204341000_B0,2204341000.0
228286_900078,2237.27880735,City of Boston,OFFICIAL_LOCAL_ID,F_748966_2953005,FEE,22.0,35.0,Bos_2204427000_B0,2204427000.0
230251_899859,3736.23233256,City of Boston,OFFICIAL_LOCAL_ID,F_755385_2952270,FEE,21.0,35.0,Bos_2101537000_B0,2101537000.0
229935_899468,1926.51056517,City of Boston,OFFICIAL_LOCAL_ID,F_754379_2951000,FEE,21.0,35.0,Bos_2101616002_B0,2101616002.0
228875_899433,1390.6532582,City of Boston,OFFICIAL_LOCAL_ID,F_750904_2950891,FEE,21.0,35.0,Bos_2102831000_B0,2102831000.0
228701_899440,1542.89589297,City of Boston,OFFICIAL_LOCAL_ID,F_750339_2950911,FEE,21.0,35.0,Bos_2102843000_B0,2102843000.0
229576_899524,1381.21717806,City of Boston,OFFICIAL_LOCAL_ID,F_753216_2951181,FEE,21.0,35.0,Bos_2101758000_B0,2101758000.0
230840_901010,4617.35724889,City of Boston,OFFICIAL_LOCAL_ID,F_757357_2956043,FEE,22.0,35.0,Bos_2200016000_B0,2200016000.0
227170_900252,1579.48029318,City of Boston,OFFICIAL_LOCAL_ID,F_745308_2953569,FEE,22.0,35.0,Bos_2203388000_B0,2203388000.0
227328_900452,1813.10516558,City of Boston,OFFICIAL_LOCAL_ID,F_745850_2954291,FEE,22.0,35.0,Bos_2203441000_B0,2203441000.0
227202_900290,1433.49769486,City of Boston,OFFICIAL_LOCAL_ID,F_745413_2953694,FEE,22.0,35.0,Bos_2203413000_B0,2203413000.0
228202_899784,1713.22035635,City of Boston,OFFICIAL_LOCAL_ID,F_748688_2952042,FEE,22.0,35.0,Bos_2205187000_B0,2205187000.0
228527_899868,2501.43797739,City of Boston,OFFICIAL_LOCAL_ID,F_749756_2952302,FEE,22.0,35.0,Bos_2204910000_B0,2204910000.0
230859_900118,2711.81427147,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2101589000_B0,2101589000.0
230927_901066,1143.27589053,City of Boston,OFFICIAL_LOCAL_ID,F_757620_2956231,FEE,22.0,35.0,Bos_2200058000_B0,2200058000.0
227167_900550,1267.55822336,City of Boston,OFFICIAL_LOCAL_ID,F_745311_2954556,FEE,22.0,35.0,Bos_2203452000_B0,2203452000.0
227106_900570,456.9554437,City of Boston,OFFICIAL_LOCAL_ID,F_745106_2954590,FEE,22.0,35.0,Bos_2203462000_B1,2203462000.0
226917_900405,1410.64056493,City of Boston,OFFICIAL_LOCAL_ID,F_744470_2954088,FEE,22.0,35.0,Bos_2203494001_B0,2203494001.0
227324_900342,2095.4999053,City of Boston,OFFICIAL_LOCAL_ID,F_745815_2953887,FEE,22.0,35.0,Bos_2203510000_B0,2203510000.0
228105_900450,1750.08097525,City of Boston,OFFICIAL_LOCAL_ID,F_748381_2954203,FEE,22.0,35.0,Bos_2203057000_B0,2203057000.0
227866_900464,1476.24854456,City of Boston,OFFICIAL_LOCAL_ID,F_747589_2954263,FEE,22.0,35.0,Bos_2203072000_B0,2203072000.0
227852_900392,1424.26287079,City of Boston,OFFICIAL_LOCAL_ID,F_747551_2954025,FEE,22.0,35.0,Bos_2203100000_B0,2203100000.0
227931_900330,526.56030944,City of Boston,OFFICIAL_LOCAL_ID,F_747816_2953854,FEE,22.0,35.0,Bos_2203108000_B0,2203108000.0
227847_900301,423.1945673,City of Boston,OFFICIAL_LOCAL_ID,F_747494_2953721,FEE,22.0,35.0,Bos_2203122000_B0,2203122000.0
227845_900327,1865.90948153,City of Boston,OFFICIAL_LOCAL_ID,F_747522_2953822,FEE,22.0,35.0,Bos_2203124000_B0,2203124000.0
227653_900640,1280.20866731,City of Boston,OFFICIAL_LOCAL_ID,F_746894_2954857,FEE,22.0,35.0,Bos_2203164000_B0,2203164000.0
228525_899119,2722.72656466,City of Boston,OFFICIAL_LOCAL_ID,F_749739_2949853,FEE,21.0,35.0,Bos_2102549000_B0,2102549000.0
228907_899101,913.62883143,City of Boston,OFFICIAL_LOCAL_ID,F_751003_2949810,FEE,21.0,35.0,Bos_2102581000_B0,2102581000.0
228803_899115,938.34431347,City of Boston,OFFICIAL_LOCAL_ID,F_750678_2949814,FEE,21.0,35.0,Bos_2102615000_B0,2102615000.0
228840_899126,1147.35274122,City of Boston,OFFICIAL_LOCAL_ID,F_750795_2949858,FEE,21.0,35.0,Bos_2102620000_B0,2102620000.0
229151_899139,1281.22360499,City of Boston,OFFICIAL_LOCAL_ID,F_751807_2949922,FEE,21.0,35.0,Bos_2102659001_B0,2102659001.0
228602_899359,2017.11263561,City of Boston,OFFICIAL_LOCAL_ID,F_749996_2950632,FEE,21.0,35.0,Bos_2102555000_B0,2102555000.0
229710_899710,1840.19381492,City of Boston,OFFICIAL_LOCAL_ID,F_753642_2951798,FEE,21.0,35.0,Bos_2101812000_B0,2101812000.0
230938_901043,1088.76537371,City of Boston,OFFICIAL_LOCAL_ID,F_757658_2956164,FEE,22.0,35.0,Bos_2200060000_B0,2200060000.0
230925_901128,1001.04942109,City of Boston,OFFICIAL_LOCAL_ID,F_757639_2956451,FEE,22.0,35.0,Bos_2200088000_B0,2200088000.0
230918_901138,982.7594541,City of Boston,OFFICIAL_LOCAL_ID,F_757618_2956484,FEE,22.0,35.0,Bos_2200089000_B0,2200089000.0
