res_id,age,ward_id,precinct_id,nearest_park_distance_meters,park_accessibility,has_park_accessibility_barrier
10BLE0659000,66,21,10,25.36370695,Excellent (≤300m),False
10BLS2946000,79,21,8,244.67114796,Excellent (≤300m),False
10BMA1352001,73,21,13,169.37604015,Excellent (≤300m),False
10BML0962001,63,22,12,16.32374257,Excellent (≤300m),False
10BMY1152000,73,22,11,143.99228923,Excellent (≤300m),False
10BMY2333000,92,21,11,84.44910031,Excellent (≤300m),False
10BRA1232000,93,21,9,111.5411665,Excellent (≤300m),False
10BRD0341001,84,21,9,28.59968669,Excellent (≤300m),False
10BRT1249000,76,21,13,25.09168264,Excellent (≤300m),False
10BSN1428000,97,21,13,192.28088908,Excellent (≤300m),False
10BSN2458002,67,21,10,33.14905354,Excellent (≤300m),False
10BTA2257000,68,21,10,37.80182545,Excellent (≤300m),False
10BVR2747000,78,21,9,28.59968669,Excellent (≤300m),False
10BWM2247000,78,21,16,40.79825039,Excellent (≤300m),False
10BYA1632000,93,21,13,192.28088908,Excellent (≤300m),False
10CAA2363000,62,22,12,300.94988442,Good (300-600m),False
10CAE0760000,65,22,10,278.22963702,Excellent (≤300m),False
10CAN1657000,68,22,4,320.59061721,Good (300-600m),False
10CBA1342004,83,21,15,61.74341197,Excellent (≤300m),False
10CBD2060000,65,21,7,41.2196008,Excellent (≤300m),False
10CBO2932001,93,21,4,316.92107632,Good (300-600m),False
10CCE0354003,71,21,9,84.22242417,Excellent (≤300m),False
10CCE2444001,81,21,6,204.59770147,Excellent (≤300m),False
10CCG1363001,62,22,1,321.05581586,Good (300-600m),False
10CCI0448000,77,21,10,26.96374213,Excellent (≤300m),False
10CDA1853000,72,21,10,26.96374213,Excellent (≤300m),False
10CDD1860000,65,21,10,63.88034916,Excellent (≤300m),False
10CDS0736000,89,21,13,64.77978421,Excellent (≤300m),False
10CEC0960000,65,22,12,300.94988442,Good (300-600m),False
10CFO2341000,84,22,1,269.61576912,Excellent (≤300m),False
10CHI0638000,87,21,13,192.28088908,Excellent (≤300m),False
10CJH0159000,66,22,2,100.98075684,Excellent (≤300m),False
10CJH1731000,94,22,4,106.16093061,Excellent (≤300m),False
10CJH1938001,87,22,3,186.4481258,Excellent (≤300m),False
10CJN0447000,78,21,12,84.87987914,Excellent (≤300m),False
10CKA3150000,75,22,13,291.61112896,Excellent (≤300m),False
10CKE2862001,63,22,2,313.42028375,Good (300-600m),False
10CKG3051000,74,22,3,49.78391554,Excellent (≤300m),False
10CKI1949000,76,21,11,180.88033088,Excellent (≤300m),False
10CLA1341002,84,22,3,206.68782712,Excellent (≤300m),False
10CLA1650002,75,21,13,192.28088908,Excellent (≤300m),False
10CLA3048000,77,22,7,137.30771055,Excellent (≤300m),False
10CLE2334000,91,21,8,149.5977317,Excellent (≤300m),False
10CLS1445002,80,22,10,344.6858595,Good (300-600m),False
10CMG0137000,88,21,13,164.91038097,Excellent (≤300m),False
10CMK3154001,71,21,1,108.28432871,Excellent (≤300m),False
10CML0155010,62,21,10,56.6548216,Excellent (≤300m),False
10CML3049004,76,22,7,112.69174382,Excellent (≤300m),False
10CMN2642003,83,21,6,204.59770147,Excellent (≤300m),False
10CMO1630000,95,21,13,220.81707869,Excellent (≤300m),False
10CMU0731000,94,21,13,164.91038097,Excellent (≤300m),False
10CMY1027000,98,22,10,204.0494072,Excellent (≤300m),False
10CPA2252000,73,21,13,169.37604015,Excellent (≤300m),False
10CPL0854000,71,21,5,57.23310933,Excellent (≤300m),False
10CRD0254000,71,22,12,135.18089684,Excellent (≤300m),False
10CRD0553002,72,21,16,31.91366821,Excellent (≤300m),False
10CRD1262000,63,21,1,108.28432871,Excellent (≤300m),False
10CRO0859000,66,21,10,60.05706436,Excellent (≤300m),False
10CRT0545000,80,21,16,19.07647339,Excellent (≤300m),False
10CSA1562001,63,22,12,32.61297546,Excellent (≤300m),False
10CSE1956001,69,22,6,393.67544415,Good (300-600m),False
10CSN0647000,78,22,4,313.16785631,Good (300-600m),False
10CST3163000,62,22,2,104.4251756,Excellent (≤300m),False
10CSU0740001,85,21,13,220.81707869,Excellent (≤300m),False
10CTA1654000,71,21,7,15.95131011,Excellent (≤300m),False
10CTE0934000,91,21,10,60.05706436,Excellent (≤300m),False
10CTG1044000,81,21,13,11.9028939,Excellent (≤300m),False
10CWI2261000,64,21,11,123.63099193,Excellent (≤300m),False
10CWM0558000,67,22,12,212.21337647,Excellent (≤300m),False
10CYN0562000,63,21,13,192.28088908,Excellent (≤300m),False
10CZA2356001,69,21,11,49.82356337,Excellent (≤300m),False
10CZN1438001,87,21,8,125.90378137,Excellent (≤300m),False
10DAA0558000,67,21,16,138.45031626,Excellent (≤300m),False
10DAN0633000,92,22,3,99.03028228,Excellent (≤300m),False
10DBA0135000,90,21,10,63.88034916,Excellent (≤300m),False
10DBA2659000,66,22,8,71.90392234,Excellent (≤300m),False
10DBN2363002,62,22,12,45.35913088,Excellent (≤300m),False
10DCE2245000,80,21,1,20.37406457,Excellent (≤300m),False
10DCN0641000,84,22,9,198.16230991,Excellent (≤300m),False
10DDD1153001,72,22,11,144.85703514,Excellent (≤300m),False
10DDD2058001,67,21,10,32.49155679,Excellent (≤300m),False
10DDI2862000,63,22,3,107.52288451,Excellent (≤300m),False
10DDY1061000,64,22,1,47.53465871,Excellent (≤300m),False
10DEA1630000,95,21,12,84.87987914,Excellent (≤300m),False
10DED1551000,74,21,15,56.68686324,Excellent (≤300m),False
10DEH0346000,79,21,14,179.68552863,Excellent (≤300m),False
10DEO2128000,97,22,13,284.8752659,Excellent (≤300m),False
10DJE2341000,84,22,2,230.96666268,Excellent (≤300m),False
10DJH0145000,80,21,11,46.00296781,Excellent (≤300m),False
10DLE0660000,65,21,12,15.98064041,Excellent (≤300m),False
10DLI1360002,65,22,8,270.91007381,Excellent (≤300m),False
10DLN0361000,64,22,2,194.05610394,Excellent (≤300m),False
10DME3049000,76,22,12,155.77239034,Excellent (≤300m),False
10DOA0532000,93,22,11,147.80145279,Excellent (≤300m),False
10DOR2463003,62,22,5,171.57818365,Excellent (≤300m),False
10DPL2953001,72,22,1,273.21465992,Excellent (≤300m),False
10DPR0563001,62,21,1,72.91690514,Excellent (≤300m),False
10DRD1056003,69,21,13,11.22262719,Excellent (≤300m),False
10DRD1839001,86,21,13,192.28088908,Excellent (≤300m),False
10DRH2751001,74,22,3,65.08679387,Excellent (≤300m),False
10DRT2047001,78,22,2,160.4029559,Excellent (≤300m),False
10DRY1544003,81,21,13,164.91038097,Excellent (≤300m),False
10DTN0756002,69,21,11,32.05269451,Excellent (≤300m),False
10DTS0137000,88,22,8,56.32047431,Excellent (≤300m),False
10DWI2346000,79,22,7,236.98678985,Excellent (≤300m),False
10DYA3034000,91,21,10,26.96374213,Excellent (≤300m),False
10DYE0158000,67,21,1,44.73885592,Excellent (≤300m),False
10ECS2960000,65,21,10,30.0825223,Excellent (≤300m),False
10EEE2438000,87,21,16,19.07647339,Excellent (≤300m),False
10EIA1045000,80,21,11,157.15799433,Excellent (≤300m),False
10ELA1863001,62,21,9,71.15240918,Excellent (≤300m),False
10EML0853000,72,22,2,210.58092938,Excellent (≤300m),False
10EMN1757000,68,22,8,90.22380615,Excellent (≤300m),False
10ERT0846002,79,21,9,22.91572314,Excellent (≤300m),False
10ESE2344000,81,21,12,15.98064041,Excellent (≤300m),False
10ESY1363000,62,22,13,264.7450817,Excellent (≤300m),False
10ETA1549000,76,22,11,131.37086435,Excellent (≤300m),False
10EVR1560000,65,21,9,112.70852534,Excellent (≤300m),False
10FAT1148001,77,21,1,131.13373974,Excellent (≤300m),False
10FAY0837000,88,21,10,37.80182545,Excellent (≤300m),False
10FCE2663000,62,21,13,164.91038097,Excellent (≤300m),False
10FCF0557000,68,22,8,74.45692136,Excellent (≤300m),False
10FCN0850001,75,22,3,113.78437461,Excellent (≤300m),False
10FDA0755002,70,21,6,72.90017607,Excellent (≤300m),False
10FEA0450001,75,21,12,197.5912965,Excellent (≤300m),False
10FIE0457000,68,22,9,214.34465969,Excellent (≤300m),False
10FJA0446000,79,21,6,204.59770147,Excellent (≤300m),False
10FJN2861001,64,22,13,141.04496209,Excellent (≤300m),False
10FKE0662000,63,22,12,104.10538552,Excellent (≤300m),False
10FKY1059000,66,21,5,245.4341342,Excellent (≤300m),False
10FMA0560001,65,21,13,81.21415351,Excellent (≤300m),False
10FMA1949001,76,21,16,22.98185614,Excellent (≤300m),False
10FME0663000,62,21,7,44.57541007,Excellent (≤300m),False
10FNL1463000,62,21,12,15.98064041,Excellent (≤300m),False
10FNL2859002,66,21,7,94.64529536,Excellent (≤300m),False
10FNY2045000,80,22,9,109.53419044,Excellent (≤300m),False
10FPA1055000,70,22,11,191.13099766,Excellent (≤300m),False
10FRA0830000,95,22,2,313.42028375,Good (300-600m),False
10FSA0239000,86,22,9,149.17480892,Excellent (≤300m),False
10FSQ2538000,87,21,12,186.30250083,Excellent (≤300m),False
10GAA1744000,81,21,12,227.54704935,Excellent (≤300m),False
10GBA2826000,99,21,13,192.28088908,Excellent (≤300m),False
10GBV0763001,62,21,13,192.28088908,Excellent (≤300m),False
10GCA0438000,87,22,5,99.68955883,Excellent (≤300m),False
10GCG1745000,80,21,9,46.28284896,Excellent (≤300m),False
10GCL2554000,71,22,2,368.74325847,Good (300-600m),False
10GDL0454001,71,22,11,46.87688409,Excellent (≤300m),False
10GDN1260005,65,21,15,28.97922028,Excellent (≤300m),False
10GDS3153000,72,21,13,91.07140136,Excellent (≤300m),False
10GED0552000,73,22,7,169.76192672,Excellent (≤300m),False
10GGA0544002,81,21,16,64.07903645,Excellent (≤300m),False
10GGA0739000,86,21,16,64.07903645,Excellent (≤300m),False
10GGA2060000,65,22,2,358.06803889,Good (300-600m),False
10GGA2447004,78,21,9,111.5411665,Excellent (≤300m),False
10GGE0361002,64,21,10,33.14905354,Excellent (≤300m),False
10GGL0438003,87,22,5,233.36175919,Excellent (≤300m),False
10GGY3137001,88,21,16,64.07903645,Excellent (≤300m),False
10GIA2663000,62,21,14,231.74823406,Excellent (≤300m),False
10GJE2951001,74,22,12,139.06414305,Excellent (≤300m),False
10GJN1038001,87,21,10,142.39348676,Excellent (≤300m),False
10GKA0437000,88,21,12,84.87987914,Excellent (≤300m),False
10GKE3044000,81,21,14,259.0651902,Excellent (≤300m),False
10GMA0557001,68,22,2,169.72808515,Excellent (≤300m),False
10GMA2359000,66,21,7,71.34256171,Excellent (≤300m),False
10GML1463000,62,21,4,408.83416099,Good (300-600m),False
10GML2953000,72,22,2,169.72808515,Excellent (≤300m),False
10GMN1750000,75,22,9,248.14786095,Excellent (≤300m),False
10GMW1050002,75,21,13,220.81707869,Excellent (≤300m),False
10GNA1750003,75,21,13,220.81707869,Excellent (≤300m),False
10GRA1930001,95,21,16,64.07903645,Excellent (≤300m),False
10GSR2261001,64,22,2,61.96698796,Excellent (≤300m),False
10GTA1146000,79,21,15,201.36363692,Excellent (≤300m),False
10GTY2937000,88,22,9,229.36685984,Excellent (≤300m),False
10GVE1648000,77,21,1,20.37406457,Excellent (≤300m),False
10GWM1748001,77,22,5,196.55973297,Excellent (≤300m),False
10GYG1344000,81,21,13,220.81707869,Excellent (≤300m),False
10HAA0161000,64,22,10,394.99906932,Good (300-600m),False
10HAG0434002,91,21,13,220.81707869,Excellent (≤300m),False
10HAH0547000,78,21,7,21.75931055,Excellent (≤300m),False
10HAW2961000,64,21,12,81.06915414,Excellent (≤300m),False
10HBI1361000,64,21,13,130.01472446,Excellent (≤300m),False
10HCE0442000,83,22,6,297.32889428,Excellent (≤300m),False
10HCE0953000,72,22,2,209.47642869,Excellent (≤300m),False
10HGE1360000,64,22,4,160.25376723,Excellent (≤300m),False
10HGO0463001,62,22,1,260.82494636,Excellent (≤300m),False
10HHA2061001,64,21,9,44.28159617,Excellent (≤300m),False
10HJE1453000,72,22,3,146.20319418,Excellent (≤300m),False
10HJN0542000,83,22,3,185.95083291,Excellent (≤300m),False
10HJN1743001,82,21,10,26.96374213,Excellent (≤300m),False
10HJS0559000,66,21,15,104.35861482,Excellent (≤300m),False
10HKN1156000,69,22,2,169.72808515,Excellent (≤300m),False
10HLY1446000,79,21,16,13.35802531,Excellent (≤300m),False
10HMA1659000,66,22,11,137.13536768,Excellent (≤300m),False
10HME0748000,77,21,11,170.15788969,Excellent (≤300m),False
10HML0555001,70,22,7,141.61182977,Excellent (≤300m),False
10HMN0348000,77,21,15,217.83335387,Excellent (≤300m),False
10HMS2045000,80,21,10,60.05706436,Excellent (≤300m),False
10HMW2062001,63,22,2,213.80486439,Excellent (≤300m),False
10HPL2658000,67,22,1,288.18869873,Excellent (≤300m),False
10HPN1158000,67,21,1,232.73161729,Excellent (≤300m),False
10HRD2747000,78,22,6,404.46362327,Good (300-600m),False
10HRT2347000,78,21,10,37.80182545,Excellent (≤300m),False
10HSG1560000,65,21,12,73.6568845,Excellent (≤300m),False
10HSN1856002,69,21,4,268.72304609,Excellent (≤300m),False
10HTA0533000,92,22,9,128.49381205,Excellent (≤300m),False
10HTG2445000,80,21,3,263.48735609,Excellent (≤300m),False
10HTY1063006,62,21,13,136.87953155,Excellent (≤300m),False
10ICS1546000,79,21,10,163.79964265,Excellent (≤300m),False
10IGE1443000,82,22,10,324.51783666,Good (300-600m),False
10JAW2159000,66,22,5,22.79048662,Excellent (≤300m),False
10JCE0352000,73,21,12,15.98064041,Excellent (≤300m),False
10JCY0956002,69,21,16,35.7953909,Excellent (≤300m),False
10JFS2444003,81,22,4,64.61498979,Excellent (≤300m),False
10JGE1634002,91,21,16,19.07647339,Excellent (≤300m),False
10JGN0853000,72,22,12,26.64612462,Excellent (≤300m),False
10JHG1063000,62,21,6,242.08163886,Excellent (≤300m),False
10JIN0862000,63,21,10,53.44312803,Excellent (≤300m),False
10JJH1454000,71,21,8,102.09759381,Excellent (≤300m),False
10JMY2834000,91,22,4,208.18196946,Excellent (≤300m),False
10JNO0962001,63,21,6,242.08163886,Excellent (≤300m),False
10JNY1057000,68,22,11,198.32759525,Excellent (≤300m),False
10JRA1354002,71,21,12,15.98064041,Excellent (≤300m),False
10JRT1958000,67,22,1,102.66177543,Excellent (≤300m),False
10JWA1362000,63,21,9,28.59968669,Excellent (≤300m),False
10JWE2146000,79,22,11,177.7997255,Excellent (≤300m),False
10KBS2235002,90,21,10,37.80182545,Excellent (≤300m),False
10KCE0852000,73,22,8,54.07407949,Excellent (≤300m),False
10KCS2156000,69,21,13,169.37604015,Excellent (≤300m),False
10KDA2049000,76,22,8,12.06358975,Excellent (≤300m),False
10KDA2961001,64,21,9,102.97407596,Excellent (≤300m),False
10KDE1443000,82,22,9,164.30542624,Excellent (≤300m),False
10KDL2861002,64,21,13,192.28088908,Excellent (≤300m),False
10KEA0535000,90,21,9,111.5411665,Excellent (≤300m),False
10KEA1331000,94,21,16,64.07903645,Excellent (≤300m),False
10KED0763000,78,21,9,111.5411665,Excellent (≤300m),False
10KEH1949000,76,22,10,155.78864468,Excellent (≤300m),False
10KEM0927002,98,21,12,84.87987914,Excellent (≤300m),False
10KHY2549000,76,21,8,181.75889061,Excellent (≤300m),False
10KIA0360000,65,21,9,76.74552554,Excellent (≤300m),False
10KIA1249000,76,22,4,143.47055534,Excellent (≤300m),False
10KIA2539000,86,21,1,44.73885592,Excellent (≤300m),False
10KKI2447000,78,21,10,26.96374213,Excellent (≤300m),False
10KKN2560000,65,22,2,169.72808515,Excellent (≤300m),False
10KLA1654000,71,21,3,247.35978506,Excellent (≤300m),False
10KMD2552001,73,22,6,371.39990667,Good (300-600m),False
10KME0456000,69,21,8,29.35478615,Excellent (≤300m),False
10KME2635001,90,21,1,315.88363519,Good (300-600m),False
10KML1050000,75,21,15,205.42454521,Excellent (≤300m),False
10KML1632001,93,21,13,220.81707869,Excellent (≤300m),False
10KML2033000,92,21,16,64.07903645,Excellent (≤300m),False
10KMN1754000,71,22,11,72.47336417,Excellent (≤300m),False
10KNA2543000,82,21,13,220.81707869,Excellent (≤300m),False
10KNY1847000,78,22,8,22.21103009,Excellent (≤300m),False
10KOA2046000,79,21,15,147.68088853,Excellent (≤300m),False
10KPI1252000,73,22,7,119.00979359,Excellent (≤300m),False
10KSE0157001,68,22,3,97.82117838,Excellent (≤300m),False
10KSH1761000,74,21,16,5.94234168,Excellent (≤300m),False
10KSN0855000,70,21,9,29.44489212,Excellent (≤300m),False
10KSY0157000,68,22,3,97.82117838,Excellent (≤300m),False
10KVV1645000,80,21,12,84.87987914,Excellent (≤300m),False
10KYU1560001,65,22,2,291.69849226,Excellent (≤300m),False
10LAA0841000,84,21,16,104.11883004,Excellent (≤300m),False
10LAO2043000,82,22,12,40.37626329,Excellent (≤300m),False
10LAY1956000,69,21,15,120.93193247,Excellent (≤300m),False
10LBE1344000,81,22,6,301.58820513,Good (300-600m),False
10LBN1460000,65,22,9,25.06474571,Excellent (≤300m),False
10LBN2332000,93,21,13,68.16764665,Excellent (≤300m),False
10LBN2541000,84,21,13,220.81707869,Excellent (≤300m),False
10LCG0342000,83,21,13,220.81707869,Excellent (≤300m),False
10LCL0337000,88,21,15,201.36363692,Excellent (≤300m),False
10LDD0747001,78,22,10,62.38166343,Excellent (≤300m),False
10LDD0955001,70,22,3,165.2406809,Excellent (≤300m),False
10LDE1553002,72,22,7,104.34163621,Excellent (≤300m),False
10LDH2253000,72,21,13,130.01472446,Excellent (≤300m),False
10LDH2255001,70,21,7,51.18260359,Excellent (≤300m),False
10LDN0757000,68,22,9,214.34465969,Excellent (≤300m),False
10LEA2839000,86,22,9,236.66448013,Excellent (≤300m),False
10LEN2948000,77,21,10,37.80182545,Excellent (≤300m),False
10LGA1445000,80,21,12,84.87987914,Excellent (≤300m),False
10LHN1053000,72,21,13,220.81707869,Excellent (≤300m),False
10LIA2531000,94,21,8,120.06997205,Excellent (≤300m),False
10LJG2332002,93,21,12,84.87987914,Excellent (≤300m),False
10LJS1936000,89,21,12,15.98064041,Excellent (≤300m),False
10LJY3054001,71,21,7,44.61210734,Excellent (≤300m),False
10LKG2451000,74,21,7,58.6464141,Excellent (≤300m),False
10LKM1155000,70,22,7,172.6608335,Excellent (≤300m),False
10LLA0948002,77,21,9,111.5411665,Excellent (≤300m),False
10LLG0651001,74,21,12,15.98064041,Excellent (≤300m),False
10LLG2050000,75,21,9,129.5062927,Excellent (≤300m),False
10LME1850000,75,22,4,177.28824732,Excellent (≤300m),False
10LME2058000,67,22,12,257.15561524,Excellent (≤300m),False
10LME2957000,68,21,13,130.01472446,Excellent (≤300m),False
10LOA3050003,75,21,13,220.81707869,Excellent (≤300m),False
10LPK1647000,78,21,12,84.87987914,Excellent (≤300m),False
10LPL0656002,69,22,2,205.6814799,Excellent (≤300m),False
10LPR1362000,63,22,9,243.89257939,Excellent (≤300m),False
10LPU2347000,78,22,2,190.67022121,Excellent (≤300m),False
10LQA3063000,62,22,8,51.08749538,Excellent (≤300m),False
10LRA2651001,74,22,13,241.66938626,Excellent (≤300m),False
10LRL1858000,67,22,10,195.07328659,Excellent (≤300m),False
10LTE2355000,70,21,9,111.5411665,Excellent (≤300m),False
10LTN1853000,72,21,6,209.51028131,Excellent (≤300m),False
10LTR1954000,71,22,10,195.07328659,Excellent (≤300m),False
10LTS2855000,74,22,10,146.93435597,Excellent (≤300m),False
10LVR1047000,78,22,8,124.12497086,Excellent (≤300m),False
10LWA0551000,74,22,13,323.22901883,Good (300-600m),False
10LWI1149000,76,22,12,12.17704482,Excellent (≤300m),False
10LYE1851000,74,21,13,220.81707869,Excellent (≤300m),False
10MAN1255002,70,22,2,198.96092137,Excellent (≤300m),False
10MAY2736003,89,21,12,84.87987914,Excellent (≤300m),False
10MBA0234000,91,21,11,154.67613695,Excellent (≤300m),False
10MBA0656000,69,21,6,204.59770147,Excellent (≤300m),False
10MBE2255002,70,22,2,67.02743145,Excellent (≤300m),False
10MCA0728000,97,22,4,241.9695774,Excellent (≤300m),False
10MCR3160001,65,22,4,301.8547576,Good (300-600m),False
10MDA2462000,63,22,1,48.49250249,Excellent (≤300m),False
10MDA3145000,80,22,9,97.11470656,Excellent (≤300m),False
10MDE1256000,69,22,7,158.82990234,Excellent (≤300m),False
10MDS1363000,62,22,2,163.17605881,Excellent (≤300m),False
10MEA0554000,71,22,8,46.42186275,Excellent (≤300m),False
10MEN0938000,87,22,6,289.72293498,Excellent (≤300m),False
10MEN1451000,74,22,9,123.12292913,Excellent (≤300m),False
10MFA2248001,77,22,5,19.00661166,Excellent (≤300m),False
10MGD1861000,64,22,11,312.32914291,Good (300-600m),False
10MGY2157000,68,22,3,75.84834523,Excellent (≤300m),False
10MHA2949001,76,22,4,410.87848977,Good (300-600m),False
10MHR1561002,64,22,12,31.43732723,Excellent (≤300m),False
10MHY1954000,71,21,13,64.93867432,Excellent (≤300m),False
10MJE2753001,72,22,4,437.96373475,Good (300-600m),False
10MJH0339001,86,22,12,141.65210267,Excellent (≤300m),False
10MJH2760003,65,21,1,107.95897126,Excellent (≤300m),False
10MKE1254002,71,22,10,62.38166343,Excellent (≤300m),False
10MKN1755000,70,21,11,214.56676592,Excellent (≤300m),False
10MLV1237001,88,21,12,84.87987914,Excellent (≤300m),False
10MMA0527003,98,21,13,164.91038097,Excellent (≤300m),False
10MMA3036000,89,21,1,44.73885592,Excellent (≤300m),False
10MMM0556000,69,21,9,81.15204315,Excellent (≤300m),False
10MMN1663000,62,22,12,130.60971675,Excellent (≤300m),False
10MMY1661001,64,22,1,316.78567599,Good (300-600m),False
10MNG2259000,66,22,4,249.26577327,Excellent (≤300m),False
10MPK2661000,64,21,11,121.85577367,Excellent (≤300m),False
10MRA2951002,74,21,16,40.79825039,Excellent (≤300m),False
10MRY2855000,70,21,16,1.51458817,Excellent (≤300m),False
10MSN1361002,64,22,1,125.79027555,Excellent (≤300m),False
10MSN2140000,85,22,9,209.60594059,Excellent (≤300m),False
10MVA2348000,77,21,8,246.13886789,Excellent (≤300m),False
10MWM0753004,72,22,6,404.79351758,Good (300-600m),False
10MYY2450001,75,21,13,220.81707869,Excellent (≤300m),False
10NCK0131004,94,21,12,84.87987914,Excellent (≤300m),False
10NEE1463001,62,21,13,192.28088908,Excellent (≤300m),False
10NGN0661000,64,21,14,304.56996224,Good (300-600m),False
10NHG1861000,64,21,6,287.40837278,Excellent (≤300m),False
10NHI1842000,83,22,9,107.45922085,Excellent (≤300m),False
10NIA2038001,87,21,16,64.07903645,Excellent (≤300m),False
10NJN0356000,69,22,8,127.95248942,Excellent (≤300m),False
10NME2160001,65,21,16,35.7953909,Excellent (≤300m),False
10NMY2249000,76,21,10,26.96374213,Excellent (≤300m),False
10NNN1239000,86,22,13,291.61112896,Excellent (≤300m),False
10NWG0650001,75,22,4,204.66612675,Excellent (≤300m),False
10OER1262000,63,21,7,50.92570282,Excellent (≤300m),False
10OGE1059001,66,21,10,33.14905354,Excellent (≤300m),False
10OJE3153000,72,21,7,23.5436929,Excellent (≤300m),False
10OJS2263003,62,22,13,290.92916977,Excellent (≤300m),False
10OLE2047000,78,22,12,372.78701794,Good (300-600m),False
10OLS2662000,63,21,8,120.06997205,Excellent (≤300m),False
10OME2640002,85,21,12,15.98064041,Excellent (≤300m),False
10OPS1350000,75,21,1,197.9004736,Excellent (≤300m),False
10ORT1743000,82,21,5,168.78212153,Excellent (≤300m),False
10OSA0248000,77,22,12,259.99670468,Excellent (≤300m),False
10OSA0257000,68,21,9,44.62070391,Excellent (≤300m),False
10OSA2338001,87,22,2,313.42028375,Good (300-600m),False
10OST0759000,66,22,3,134.44946718,Excellent (≤300m),False
10PAY2154000,71,21,1,160.68641976,Excellent (≤300m),False
10PDA0655002,70,22,6,177.43904185,Excellent (≤300m),False
10PDA0748000,77,21,16,64.07903645,Excellent (≤300m),False
10PDD0160001,65,21,9,143.39231839,Excellent (≤300m),False
10PDE2550001,75,22,8,34.93868085,Excellent (≤300m),False
10PGA0357000,68,21,10,35.30139211,Excellent (≤300m),False
10PHN2253000,72,21,16,50.90291113,Excellent (≤300m),False
10PHO1050002,75,21,10,53.44312803,Excellent (≤300m),False
10PJA2928000,97,21,10,37.80182545,Excellent (≤300m),False
10PJN1250001,75,21,7,19.66343177,Excellent (≤300m),False
10PJS0844000,81,21,10,92.36054129,Excellent (≤300m),False
10PLN2041001,84,21,10,77.95168914,Excellent (≤300m),False
10PMA1557001,68,21,7,24.62351106,Excellent (≤300m),False
10PMA1763000,62,21,10,37.80182545,Excellent (≤300m),False
10PMN2541000,84,22,3,158.29888404,Excellent (≤300m),False
10PPL2424000,101,22,9,158.68754332,Excellent (≤300m),False
10PQG0843001,82,21,6,136.9022204,Excellent (≤300m),False
10PRY1661003,64,22,10,413.90257646,Good (300-600m),False
10PSA0339000,86,21,11,29.74763139,Excellent (≤300m),False
10PWM1946000,79,21,10,60.05706436,Excellent (≤300m),False
10PYY0240000,85,21,12,84.87987914,Excellent (≤300m),False
10QRD0948002,77,21,12,15.98064041,Excellent (≤300m),False
10QSI2730000,95,22,3,200.76273241,Excellent (≤300m),False
10RCD3059000,66,21,7,44.72861594,Excellent (≤300m),False
10RCL2750000,75,22,4,252.67729757,Excellent (≤300m),False
10RDD0663005,62,21,3,341.61039958,Good (300-600m),False
10REA2634000,91,21,16,19.07647339,Excellent (≤300m),False
10REH1742000,78,21,10,26.96374213,Excellent (≤300m),False
10RFO0143001,82,22,8,336.54530152,Good (300-600m),False
10RFS2156000,69,21,10,24.54198086,Excellent (≤300m),False
10RGA0838000,87,22,9,21.60880163,Excellent (≤300m),False
10RJE1058001,67,22,2,118.98719865,Excellent (≤300m),False
10RJH0359000,66,22,8,162.42782872,Excellent (≤300m),False
10RJN2042002,83,21,9,94.25585733,Excellent (≤300m),False
10RKE1845000,80,21,11,199.99745183,Excellent (≤300m),False
10RKN0131001,94,22,6,157.00392715,Excellent (≤300m),False
10RLA2946001,79,21,12,15.98064041,Excellent (≤300m),False
10RLE1956000,69,22,4,17.63580069,Excellent (≤300m),False
10RMK0457000,68,21,7,50.95258405,Excellent (≤300m),False
10RMK0659000,66,21,16,90.70016666,Excellent (≤300m),False
10RML1644001,81,21,7,21.75931055,Excellent (≤300m),False
10RMN0660003,65,22,4,17.73158979,Excellent (≤300m),False
10RRA0760000,65,21,11,73.86602932,Excellent (≤300m),False
10RSN0761001,64,21,13,158.52474281,Excellent (≤300m),False
10RTE0263000,62,22,13,279.87231194,Excellent (≤300m),False
10RUR0150001,75,21,13,220.81707869,Excellent (≤300m),False
10SAA1650009,75,21,10,37.80182545,Excellent (≤300m),False
10SAA1754000,71,22,5,252.52210413,Excellent (≤300m),False
10SAA1962000,63,22,12,29.43065377,Excellent (≤300m),False
10SAE1348001,77,22,10,314.77750223,Good (300-600m),False
10SAE2058000,67,21,11,182.97093821,Excellent (≤300m),False
10SBN2533000,92,21,15,73.02662566,Excellent (≤300m),False
10SCD1841000,84,21,6,136.93348426,Excellent (≤300m),False
10SDL2159000,66,22,8,43.0950607,Excellent (≤300m),False
10SDN1852001,73,22,10,108.79518167,Excellent (≤300m),False
10SEE2057000,68,21,9,287.20951437,Excellent (≤300m),False
10SEH0755000,70,22,10,184.42814015,Excellent (≤300m),False
10SEN1559002,66,22,2,262.29551056,Excellent (≤300m),False
10SET1049001,76,21,13,169.37604015,Excellent (≤300m),False
10SFA0441000,84,21,9,28.45766929,Excellent (≤300m),False
10SFA1560000,65,21,9,94.25585733,Excellent (≤300m),False
10SFA2755000,70,22,9,164.37635058,Excellent (≤300m),False
10SFG0663000,62,21,1,108.28432871,Excellent (≤300m),False
10SFK1046000,79,21,1,150.71310694,Excellent (≤300m),False
10SFX2437000,88,22,8,52.13547177,Excellent (≤300m),False
10SGA0647000,78,21,16,64.07903645,Excellent (≤300m),False
