res_id,age,ward_id,precinct_id,median_income,income_category,has_financial_barrier,interior_condition,exterior_condition,grade,building_age,has_condition_barrier,open_violations,total_violations,violation_severity,has_violation_barrier,store_accessibility,has_store_accessibility_barrier,park_accessibility,has_park_accessibility_barrier,barrier_count,has_any_barrier,has_multiple_barriers,barrier_severity
09CED0959000,66,22,12,111705.00,Higher Income ($75k+),False,Average,Average,Average,90.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CEE2146001,79,22,13,82125.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,57.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CER0634000,91,21,12,60060.00,Moderate Income ($50k-$75k),True,Unknown,Unknown,Unknown,125.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09CGA0547001,78,21,12,0,Low Income (<$50k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09CGA2754000,71,22,1,45000.00,Low Income (<$50k),True,Average,Average,Average,125.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09CGD1942000,83,21,1,0,Low Income (<$50k),True,Unknown,Unknown,Unknown,35.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09CGY2462001,63,21,6,88625.00,Higher Income ($75k+),False,Average,Average,Average,140.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CJE1258000,67,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,3.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09CJN1439000,86,21,1,0,Low Income (<$50k),True,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09CJN2538000,87,22,2,45000.00,Low Income (<$50k),True,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09CJS0350006,75,22,3,88625.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CJY0651000,74,21,16,114271.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CJY0760000,65,21,11,80556.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CKT2857000,68,21,1,0,Low Income (<$50k),True,Unknown,Unknown,Unknown,36.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09CLA0936001,89,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09CLY2858000,67,22,4,82125.00,Higher Income ($75k+),False,Average,Average,Average,140.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CMN2661000,64,21,7,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09CMT0263001,62,22,13,82125.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CNA0355000,70,21,4,53824.00,Moderate Income ($50k-$75k),True,Unknown,Unknown,Unknown,125.00,False,0,1,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
09CPG0943001,82,21,10,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CPI2754000,71,21,11,80556.00,Higher Income ($75k+),False,Average,Average,Average,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CRO0348001,77,21,7,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09CRS2658000,67,22,7,75366.00,Higher Income ($75k+),False,Average,Average,Average,125.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CRT2559000,66,22,12,111705.00,Higher Income ($75k+),False,Good,Average,Average,100.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CSA2954001,71,22,12,111705.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CSN0332000,93,21,10,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CSN2140000,85,21,6,88625.00,Higher Income ($75k+),False,Average,Average,Average,125.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
09CSN2653000,72,21,16,114271.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09CSN2848001,77,22,13,82125.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,57.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CST2355000,70,21,16,114271.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09CTI0139002,86,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09CTS2850002,75,22,11,75366.00,Higher Income ($75k+),False,Average,Average,Average,98.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CWM2230000,95,22,2,89479.00,Higher Income ($75k+),False,Average,Average,Average,130.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CYN0928000,97,21,12,93326.00,Higher Income ($75k+),False,,,,,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09CYN1349000,76,22,4,92560.00,Higher Income ($75k+),False,Average,Average,Average,70.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CYN1546003,79,22,1,45000.00,Low Income (<$50k),True,Average,Average,Average,130.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
09CYN2063001,62,22,8,92560.00,Higher Income ($75k+),False,Average,Good,Average,62.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,0,False,False,No Barriers
09CZG2750003,75,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09DCE2842000,83,22,6,88625.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,3,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
09DCE2929000,96,22,13,82125.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09DIG2355001,70,21,5,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09DJN1558001,67,22,10,75366.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09DKH2651000,74,21,2,0,Low Income (<$50k),True,Unknown,Unknown,Unknown,120.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
09DMA0151000,74,21,7,46985.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09DMA2849000,76,21,10,60060.00,Moderate Income ($50k-$75k),True,Unknown,Unknown,Unknown,103.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09DME1056000,69,21,7,79000.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09DMY1052000,73,22,12,111705.00,Higher Income ($75k+),False,Average,Average,Average,125.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09DPA0851002,74,21,14,93326.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09DRT0247000,78,22,10,75366.00,Higher Income ($75k+),False,Average,Average,Average,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
09DSU2545002,80,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09ECN2758000,67,22,11,75366.00,Higher Income ($75k+),False,Average,Average,Average,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09EFA0254000,71,21,12,0,Low Income (<$50k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09EHY2949000,76,21,12,93326.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09ESA0745002,80,21,14,93326.00,Higher Income ($75k+),False,Average,Average,Average,130.00,False,0,1,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
09FCA1056000,69,21,8,79000.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09FCE0557001,68,21,13,73403.00,Moderate Income ($50k-$75k),True,Average,Average,Average,79.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09FED1148000,77,22,4,82125.00,Higher Income ($75k+),False,Average,Average,Average,100.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09FEN2656000,69,22,12,111705.00,Higher Income ($75k+),False,Average,Average,Average,80.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09FGO0263000,62,21,7,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09FJN2857000,68,21,11,80556.00,Higher Income ($75k+),False,Fair,Average,Average,105.00,True,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09FJY0359000,66,21,13,80556.00,Higher Income ($75k+),False,Average,Average,Good,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09FMA2556000,69,22,1,45000.00,Low Income (<$50k),True,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
09FMK2347000,78,21,1,0,Low Income (<$50k),True,Unknown,Unknown,Unknown,126.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09FML0857003,68,21,9,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,75.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09FMN1854002,71,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,7.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09FRD2949000,76,21,16,114271.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09FRE2853001,72,21,1,0,Low Income (<$50k),True,Unknown,Unknown,Unknown,36.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09FSA0942003,83,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09FSI1453001,72,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09FTA0935001,90,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09FTY2658000,67,22,2,45000.00,Low Income (<$50k),True,Average,Good,Average,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09FWM0150000,75,22,3,111705.00,Higher Income ($75k+),False,Average,Average,Average,121.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09GAA1063000,62,22,12,111705.00,Higher Income ($75k+),False,Average,Average,Average,135.00,False,0,1,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09GAE0463000,62,21,12,93326.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,3,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09GAE1542000,83,21,6,88625.00,Higher Income ($75k+),False,Average,Average,Average,140.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
09GAN1347000,78,21,5,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09GBN2362001,63,22,5,33229.00,Low Income (<$50k),True,Average,Average,Good,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09GBS0826000,99,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09GBY0852000,73,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,3.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09GCA0848000,77,22,7,75366.00,Higher Income ($75k+),False,Average,Average,Average,130.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09GCA1933000,92,22,2,89479.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09GGA1537001,88,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09GHN1441000,84,21,9,46985.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,60.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09GJA1650000,75,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09GJE2961000,64,21,9,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,74.00,False,0,1,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09GJN2763001,62,22,6,88625.00,Higher Income ($75k+),False,Average,Average,Average,65.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09GJT0262000,63,22,7,75366.00,Higher Income ($75k+),False,Good,Average,Average,120.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09GLA2543000,82,22,4,92560.00,Higher Income ($75k+),False,Average,Average,Average,70.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09GLE1057000,68,22,5,33229.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,7.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
09GME2637000,88,21,10,60060.00,Moderate Income ($50k-$75k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09GNA1152000,73,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09GNA1736000,89,21,12,0,Low Income (<$50k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09GNI3044001,81,21,5,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09GPL1358000,67,21,3,116793.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,126.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09GPS1341000,84,21,15,151466.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,32.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09GRT2856000,69,21,14,93326.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09GSA2361004,64,21,16,114271.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09GST0641000,84,21,16,114271.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09GTS1454000,71,22,12,111705.00,Higher Income ($75k+),False,Average,Good,Average,97.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09GWM1750000,75,22,8,92560.00,Higher Income ($75k+),False,Average,Average,Average,95.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,0,False,False,No Barriers
09GXG1147000,78,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09HAA2360002,65,22,11,75366.00,Higher Income ($75k+),False,Average,Average,Average,85.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09HBA0458000,67,21,12,93326.00,Higher Income ($75k+),False,Fair,Average,Average,119.00,True,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09HBN0456000,69,22,12,111705.00,Higher Income ($75k+),False,Average,Average,Average,89.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09HBN2456000,69,22,8,92560.00,Higher Income ($75k+),False,Average,Good,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09HCO1652003,73,21,9,46985.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,60.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09HDH0656000,69,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,3.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09HGD2343000,82,22,3,111705.00,Higher Income ($75k+),False,Average,Average,Average,85.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09HJA2557000,68,22,7,75366.00,Higher Income ($75k+),False,Average,Average,Average,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09HKE0257001,68,22,2,45000.00,Low Income (<$50k),True,Average,Average,Good,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09HLY0657000,68,22,10,111705.00,Higher Income ($75k+),False,Average,Average,Average,61.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09HML1150001,75,21,1,0,Low Income (<$50k),True,Unknown,Unknown,Unknown,98.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09HMT2531000,94,21,15,151466.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,32.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09HRD0849000,76,22,13,82125.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,57.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09HRD2334000,91,21,15,151466.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,32.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09HRD2451000,74,22,11,111705.00,Higher Income ($75k+),False,Average,Average,Average,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09HRD2657002,68,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09HRY1644001,81,21,7,79000.00,Higher Income ($75k+),False,Average,Average,Average,115.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09HSA1151001,74,21,7,46985.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09HSL1859001,66,21,7,131206.00,Higher Income ($75k+),False,Average,Average,Average,120.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09HSS2954000,71,22,13,82125.00,Higher Income ($75k+),False,Good,Good,Good,109.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09HTY2139001,86,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09HWM0956000,69,22,12,111705.00,Higher Income ($75k+),False,Average,Average,Average,145.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09HWN0860001,65,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,3.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09HYI0863000,62,22,2,45000.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,125.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09ICE2959000,66,21,8,79000.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09IDA0961000,64,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09IFA2816000,88,21,12,93326.00,Higher Income ($75k+),False,,,,,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09IRD0242000,83,22,6,88625.00,Higher Income ($75k+),False,Average,Good,Good,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09IVA0749000,76,22,3,111705.00,Higher Income ($75k+),False,Good,Good,Good,126.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09JDE1449000,76,21,10,60060.00,Moderate Income ($50k-$75k),True,Unknown,Unknown,Unknown,126.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09JGE2957001,68,22,4,82125.00,Higher Income ($75k+),False,Good,Average,Average,125.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09JGN1233000,92,21,8,79000.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09JKH0858000,67,21,9,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,126.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09JMA1446000,79,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,3.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09JML2442000,83,22,4,82125.00,Higher Income ($75k+),False,Average,Average,Average,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
09JRT1559001,66,22,9,73403.00,Moderate Income ($50k-$75k),True,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09KAL0838000,87,21,7,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09KAN1738000,87,21,12,0,Low Income (<$50k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09KBE1656000,69,22,6,88625.00,Higher Income ($75k+),False,Good,Average,Average,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
09KBT1143000,82,22,10,111705.00,Higher Income ($75k+),False,Average,Average,Average,36.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
09KCA2646000,79,22,11,111705.00,Higher Income ($75k+),False,Good,Average,Average,97.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
09KCE2255000,70,21,14,93326.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
09KFK0462001,63,21,1,0,Low Income (<$50k),True,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09KHI0935001,90,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
09KIR2532000,93,21,10,60060.00,Moderate Income ($50k-$75k),True,Unknown,Unknown,Unknown,23.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
09KJN1863000,62,22,3,80556.00,Higher Income ($75k+),False,Average,Average,Good,85.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
