res_id,age,ward_id,precinct_id,owner_occ,tenure_status,property_value,value_category,has_building_match,residency_duration,age_group
10ZSU0461001,64,22,4,Y,Homeowner,605800.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
10ZXN0950000,75,21,13,,Unknown,,Unknown,True,5+ Years,70-79
10ZYY2539000,86,21,10,N,Renter,8153471.00,High Value ($1M+),True,5+ Years,80-89
11AAE1560001,64,22,12,N,Renter,923400.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11AAE2155002,69,21,3,,Unknown,,Unknown,True,5+ Years,62-69
11ACG0756003,69,21,7,,Unknown,,Unknown,True,5+ Years,62-69
11AJE0263000,62,21,9,N,Renter,14228402.00,High Value ($1M+),True,5+ Years,62-69
11AKN1139000,86,22,13,,Unknown,,Unknown,True,5+ Years,80-89
11ASA0746000,79,21,12,N,Renter,,Unknown,True,5+ Years,70-79
11ASA0753000,72,21,8,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
11ASN2158000,66,21,16,,Unknown,,Unknown,True,5+ Years,62-69
11ATA0145001,80,21,13,N,Renter,,Unknown,True,5+ Years,80-89
11AVR0940001,85,22,3,Y,Homeowner,926200.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
11AWM1556000,68,21,13,N,Renter,,Unknown,True,5+ Years,62-69
11BAR2958000,66,22,11,Y,Homeowner,671700.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11BAW1062001,63,22,1,Y,Homeowner,932900.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11BBE1354000,70,21,8,,Unknown,,Unknown,True,5+ Years,70-79
11BCA0961000,64,22,5,Y,Homeowner,1562200.00,High Value ($1M+),True,5+ Years,62-69
11BDA0262001,63,21,7,,Unknown,,Unknown,True,5+ Years,62-69
11BDN1855000,69,22,8,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
11BJA0961000,64,21,16,Y,Homeowner,,Unknown,True,5+ Years,62-69
11BJN1055002,70,21,1,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
11BJY2159000,65,22,11,Y,Homeowner,1106700.00,High Value ($1M+),True,5+ Years,62-69
11BLE1253000,72,21,15,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
11BLE1560000,64,21,13,,Unknown,,Unknown,True,5+ Years,62-69
11BLE2731001,93,22,11,Y,Homeowner,961700.00,Moderate Value ($500k-$1M),True,5+ Years,90+
11BLN2141000,83,22,6,Y,Homeowner,532300.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
11BLS2250000,74,21,10,,Unknown,,Unknown,True,5+ Years,70-79
11BME2459001,65,21,10,N,Renter,1353300.00,High Value ($1M+),True,5+ Years,62-69
11BML2857000,67,22,3,N,Renter,9301700.00,High Value ($1M+),True,5+ Years,62-69
11BRA2336000,88,22,2,Y,Homeowner,969400.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
11BRD0262000,63,22,3,Y,Homeowner,566100.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11BRD1250002,75,21,16,Y,Homeowner,,Unknown,True,5+ Years,70-79
11BRD1645003,79,21,11,N,Renter,5379000.00,High Value ($1M+),True,5+ Years,70-79
11BRT0944004,81,22,4,Y,Homeowner,681100.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
11BRT2654001,70,22,1,Y,Homeowner,1200700.00,High Value ($1M+),True,5+ Years,70-79
11BVA0962002,63,22,2,N,Renter,1514800.00,High Value ($1M+),True,5+ Years,62-69
11CBE1461000,63,21,11,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
11CBE2845000,79,21,1,N,Renter,927400.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11CCE2347000,77,21,13,N,Renter,,Unknown,True,5+ Years,70-79
11CCE2557001,67,22,7,Y,Homeowner,1033800.00,High Value ($1M+),True,5+ Years,62-69
11CCL1751002,73,22,12,Y,Homeowner,928500.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11CDD3053003,71,22,1,Y,Homeowner,851200.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11CIE1832000,92,22,4,Y,Homeowner,697000.00,Moderate Value ($500k-$1M),True,5+ Years,90+
11CJN1660000,64,22,12,N,Renter,1084500.00,High Value ($1M+),True,5+ Years,62-69
11CJS0957000,68,22,12,Y,Homeowner,834500.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11CJT2055000,69,22,4,Y,Homeowner,615300.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11CKI2347000,77,21,4,Y,Homeowner,1035300.00,High Value ($1M+),True,5+ Years,70-79
11CKK1345000,80,21,7,,Unknown,,Unknown,True,5+ Years,80-89
11CKM1340000,85,22,1,N,Renter,1300800.00,High Value ($1M+),True,5+ Years,80-89
11CKN1360004,64,21,10,N,Renter,17985100.00,High Value ($1M+),True,5+ Years,62-69
11CLA2756001,68,21,10,N,Renter,8269891.00,High Value ($1M+),True,5+ Years,62-69
11CLA3048000,76,22,8,Y,Homeowner,949300.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11CLD0937000,88,21,12,,Unknown,,Unknown,True,5+ Years,80-89
11CMA1742003,82,22,3,Y,Homeowner,658500.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
11CME2760000,64,21,13,Y,Homeowner,768700.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11CME3056000,68,21,9,,Unknown,,Unknown,True,5+ Years,62-69
11CMG1046000,79,21,8,N,Renter,1664800.00,High Value ($1M+),True,5+ Years,70-79
11CMN0358000,67,21,9,N,Renter,9245098.00,High Value ($1M+),True,5+ Years,62-69
11CPA0630003,95,22,6,Y,Homeowner,653900.00,Moderate Value ($500k-$1M),True,5+ Years,90+
11CPL2462000,62,22,6,Y,Homeowner,1074300.00,High Value ($1M+),True,5+ Years,62-69
11CRO1144000,81,22,3,Y,Homeowner,735500.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
11CRT1734000,91,21,12,N,Renter,,Unknown,True,5+ Years,90+
11CSA0342001,83,21,13,N,Renter,,Unknown,True,5+ Years,80-89
11CSK2755003,69,22,6,Y,Homeowner,1069100.00,High Value ($1M+),True,5+ Years,62-69
11CSN0950000,75,21,16,,Unknown,,Unknown,True,5+ Years,70-79
11CSN1243001,82,22,10,Y,Homeowner,941800.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
11CSU0450000,75,21,11,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
11CTA2761000,63,21,8,Y,Homeowner,1148700.00,High Value ($1M+),True,5+ Years,62-69
11CTN2048001,76,21,12,N,Renter,,Unknown,True,5+ Years,70-79
11CVA2662000,62,21,11,Y,Homeowner,1085900.00,High Value ($1M+),True,5+ Years,62-69
11CWI2426000,98,21,12,N,Renter,,Unknown,True,5+ Years,90+
11CWM1357000,67,21,8,,Unknown,,Unknown,True,5+ Years,62-69
11CWR2159000,65,22,10,Y,Homeowner,712100.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11CXU0759000,66,21,5,Y,Homeowner,916300.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11CYK0527001,98,21,13,N,Renter,,Unknown,True,5+ Years,90+
11CZG2434003,90,21,13,N,Renter,,Unknown,True,5+ Years,90+
11DCE2036000,88,22,9,N,Renter,1207200.00,High Value ($1M+),True,5+ Years,80-89
11DDC2062002,62,22,7,Y,Homeowner,1071900.00,High Value ($1M+),True,5+ Years,62-69
11DFA2534000,90,22,4,N,Renter,1018400.00,High Value ($1M+),True,5+ Years,90+
11DHD0554000,71,21,12,,Unknown,,Unknown,True,5+ Years,70-79
11DJH0950002,75,21,13,,Unknown,,Unknown,True,5+ Years,70-79
11DJH2053001,71,21,11,Y,Homeowner,850200.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11DKE0663000,62,22,8,Y,Homeowner,1084600.00,High Value ($1M+),True,5+ Years,62-69
11DKN1358000,66,22,9,,Unknown,,Unknown,True,5+ Years,62-69
11DLO1359000,65,22,6,N,Renter,2118700.00,High Value ($1M+),True,5+ Years,62-69
11DMA3049001,75,21,11,Y,Homeowner,850200.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11DOA1561000,63,22,11,Y,Homeowner,662800.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11DPA0248002,77,22,2,Y,Homeowner,1176100.00,High Value ($1M+),True,5+ Years,70-79
11DPE2749002,75,22,7,Y,Homeowner,932700.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11DRI1157000,68,22,1,Y,Homeowner,1316100.00,High Value ($1M+),True,5+ Years,62-69
11DVR0441000,84,22,7,Y,Homeowner,993000.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
11DWG0555000,70,22,3,N,Renter,9301700.00,High Value ($1M+),True,5+ Years,70-79
11EGE2253000,71,21,12,,Unknown,,Unknown,True,5+ Years,70-79
11FAN0958000,67,22,9,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
11FAN1748000,76,22,3,Y,Homeowner,1662800.00,High Value ($1M+),True,5+ Years,70-79
11FCD2361001,63,22,1,Y,Homeowner,1463000.00,High Value ($1M+),True,5+ Years,62-69
11FDD2048004,76,22,8,Y,Homeowner,943000.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11FDE2161000,63,22,2,Y,Homeowner,1190400.00,High Value ($1M+),True,5+ Years,62-69
11FED0858000,67,22,12,Y,Homeowner,1350200.00,High Value ($1M+),True,5+ Years,62-69
11FGE1455001,69,21,7,,Unknown,,Unknown,True,5+ Years,62-69
11FLI2848000,76,22,8,Y,Homeowner,1086300.00,High Value ($1M+),True,5+ Years,70-79
11FLY0851000,74,22,9,Y,Homeowner,890700.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11FPK0250000,75,22,8,Y,Homeowner,1086300.00,High Value ($1M+),True,5+ Years,70-79
11FRA0124000,101,21,13,N,Renter,,Unknown,True,5+ Years,90+
11FRA0450002,75,21,10,N,Renter,,Unknown,True,5+ Years,70-79
11FRE0442000,83,21,10,N,Renter,,Unknown,True,5+ Years,80-89
11FRT2642004,82,22,4,Y,Homeowner,859300.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
11FSA0558000,67,21,8,N,Renter,2747746.00,High Value ($1M+),True,5+ Years,62-69
11FSN0448008,77,21,7,,Unknown,,Unknown,True,5+ Years,70-79
11GAA0758002,67,21,13,,Unknown,,Unknown,True,5+ Years,62-69
11GAE2657001,67,22,8,N,Renter,1394800.00,High Value ($1M+),True,5+ Years,62-69
11GAR1342000,83,21,12,N,Renter,6528600.00,High Value ($1M+),True,5+ Years,80-89
11GBA0148000,77,21,16,N,Renter,2075600.00,High Value ($1M+),True,5+ Years,70-79
11GBT2553001,71,21,12,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
11GCN2437000,87,22,6,Y,Homeowner,909600.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
11GEA1259000,65,21,7,,Unknown,,Unknown,True,5+ Years,62-69
11GEA2739001,85,21,13,,Unknown,,Unknown,True,5+ Years,80-89
11GFA0147001,78,21,13,N,Renter,,Unknown,True,5+ Years,70-79
11GFA1727000,98,21,15,N,Renter,15726100.00,High Value ($1M+),True,5+ Years,90+
11GFO0659001,66,21,12,,Unknown,,Unknown,True,5+ Years,62-69
11GJA0738000,87,22,13,N,Renter,1125400.00,High Value ($1M+),True,5+ Years,80-89
11GJS1048000,76,21,12,N,Renter,,Unknown,True,5+ Years,70-79
11GJS1661000,63,21,16,Y,Homeowner,1223600.00,High Value ($1M+),True,5+ Years,62-69
11GJS2437000,87,21,13,,Unknown,,Unknown,True,5+ Years,80-89
11GKE1649000,75,21,1,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
11GME1837000,87,22,6,Y,Homeowner,946300.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
11GMN1062001,63,22,10,Y,Homeowner,1316300.00,High Value ($1M+),True,5+ Years,62-69
11GPA2154001,70,22,5,N,Renter,1097200.00,High Value ($1M+),True,5+ Years,70-79
11GPP1634000,91,21,12,Y,Homeowner,1571100.00,High Value ($1M+),True,5+ Years,90+
11GRD0326001,99,22,3,N,Renter,2039900.00,High Value ($1M+),True,5+ Years,90+
11GSI0844000,81,22,12,Y,Homeowner,958600.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
11GSN0757002,68,22,1,Y,Homeowner,1631800.00,High Value ($1M+),True,5+ Years,62-69
11GTM0962000,63,21,7,N,Renter,1895700.00,High Value ($1M+),True,5+ Years,62-69
11HBA3049000,75,21,12,N,Renter,,Unknown,True,5+ Years,70-79
11HCE1361000,63,21,8,N,Renter,3163992.00,High Value ($1M+),True,5+ Years,62-69
11HCE1361001,63,21,8,N,Renter,3163992.00,High Value ($1M+),True,5+ Years,62-69
11HDD1037000,88,21,13,N,Renter,,Unknown,True,5+ Years,80-89
11HFN2247001,77,21,7,,Unknown,,Unknown,True,5+ Years,70-79
11HHY1053000,72,21,10,N,Renter,8153471.00,High Value ($1M+),True,5+ Years,70-79
11HID0160000,65,22,7,Y,Homeowner,1194300.00,High Value ($1M+),True,5+ Years,62-69
11HJS1245000,80,22,8,Y,Homeowner,1010200.00,High Value ($1M+),True,5+ Years,80-89
11HLG1138002,87,21,13,N,Renter,,Unknown,True,5+ Years,80-89
11HLI0451002,74,21,13,Y,Homeowner,1021100.00,High Value ($1M+),True,5+ Years,70-79
11HME2551000,73,21,7,Y,Homeowner,1096500.00,High Value ($1M+),True,5+ Years,70-79
11HPA1547001,77,22,13,N,Renter,2211398.00,High Value ($1M+),True,5+ Years,70-79
11HPE0461003,64,21,12,N,Renter,,Unknown,True,5+ Years,62-69
11HRT1644001,80,22,4,Y,Homeowner,1709800.00,High Value ($1M+),True,5+ Years,80-89
11HSE2355000,69,21,11,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
11IAE1351000,74,22,10,Y,Homeowner,977100.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11IAL0152001,73,21,7,,Unknown,,Unknown,True,5+ Years,70-79
11IJH0444000,81,22,6,Y,Homeowner,971500.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
11JAE1946000,78,22,2,Y,Homeowner,635700.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11JDE2262000,62,21,9,,Unknown,,Unknown,True,5+ Years,62-69
11JLE1350000,75,21,9,N,Renter,9245098.00,High Value ($1M+),True,5+ Years,70-79
11JLS1659000,65,21,10,N,Renter,8153471.00,High Value ($1M+),True,5+ Years,62-69
11JLY1353001,71,21,4,N,Renter,632900.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11JSA2960002,64,21,7,,Unknown,,Unknown,True,5+ Years,62-69
11JSE2139000,85,22,12,Y,Homeowner,1087200.00,High Value ($1M+),True,5+ Years,80-89
11JSN2356002,68,21,13,N,Renter,,Unknown,True,5+ Years,62-69
11KDL1950001,74,21,15,N,Renter,3233000.00,High Value ($1M+),True,5+ Years,70-79
11KHN1055000,70,21,12,,Unknown,,Unknown,True,5+ Years,70-79
11KJS2443000,81,22,4,N,Renter,815800.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
11KLA1935000,89,21,13,N,Renter,,Unknown,True,5+ Years,80-89
11KLH2257001,67,21,11,Y,Homeowner,1539800.00,High Value ($1M+),True,5+ Years,62-69
11KMK1043001,82,21,13,N,Renter,,Unknown,True,5+ Years,80-89
11KML0656000,69,21,13,,Unknown,,Unknown,True,5+ Years,62-69
11KMY1062000,63,22,3,Y,Homeowner,920600.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11KPA0861001,64,21,5,,Unknown,,Unknown,True,5+ Years,62-69
11KPI1641000,83,22,9,N,Renter,0.00,Low Value (<$500k),True,5+ Years,80-89
11KRT0961000,64,21,9,,Unknown,,Unknown,True,5+ Years,62-69
11KSA0960000,65,21,10,N,Renter,8269891.00,High Value ($1M+),True,5+ Years,62-69
11KWM2647000,77,22,10,Y,Homeowner,723900.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11KYK2656000,68,22,9,,Unknown,,Unknown,True,5+ Years,62-69
11KYN1258000,66,21,15,N,Renter,10286400.00,High Value ($1M+),True,5+ Years,62-69
11LAO1059000,66,21,9,,Unknown,,Unknown,True,5+ Years,62-69
11LAO3056000,68,21,10,N,Renter,17985100.00,High Value ($1M+),True,5+ Years,62-69
11LBA1742000,82,21,1,N,Renter,5113000.00,High Value ($1M+),True,5+ Years,80-89
11LBG0853000,72,21,13,,Unknown,,Unknown,True,5+ Years,70-79
11LBO2540001,84,21,12,N,Renter,,Unknown,True,5+ Years,80-89
11LBY0853000,72,22,1,Y,Homeowner,1189400.00,High Value ($1M+),True,5+ Years,70-79
11LCG0861001,64,22,10,N,Renter,1067300.00,High Value ($1M+),True,5+ Years,62-69
11LCL1838001,86,21,10,N,Renter,,Unknown,True,5+ Years,80-89
11LEC2641000,83,22,3,Y,Homeowner,860100.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
11LEE1842000,82,21,10,N,Renter,8153471.00,High Value ($1M+),True,5+ Years,80-89
11LEH2259001,65,22,2,Y,Homeowner,1111900.00,High Value ($1M+),True,5+ Years,62-69
11LFO2151001,73,22,2,Y,Homeowner,1261900.00,High Value ($1M+),True,5+ Years,70-79
11LGY0747003,78,21,13,N,Renter,,Unknown,True,5+ Years,70-79
11LGY2150000,74,22,4,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
11LIA2928000,96,21,12,N,Renter,,Unknown,True,5+ Years,90+
11LIA3036000,88,22,1,Y,Homeowner,1355100.00,High Value ($1M+),True,5+ Years,80-89
11LJY0453001,72,22,1,Y,Homeowner,1189400.00,High Value ($1M+),True,5+ Years,70-79
11LKN0663001,62,22,2,Y,Homeowner,779700.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11LKN1847000,77,21,13,N,Renter,,Unknown,True,5+ Years,70-79
11LLI2859000,65,22,5,Y,Homeowner,1117800.00,High Value ($1M+),True,5+ Years,62-69
11LLS0941000,84,21,11,Y,Homeowner,1435000.00,High Value ($1M+),True,5+ Years,80-89
11LME0132000,93,21,15,N,Renter,15726100.00,High Value ($1M+),True,5+ Years,90+
11LMI0953001,72,22,12,Y,Homeowner,770900.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11LML2156003,68,22,11,Y,Homeowner,690000.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11LNE1236000,89,21,13,N,Renter,,Unknown,True,5+ Years,80-89
11LPL1749002,75,22,3,Y,Homeowner,882700.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11LSA1638001,87,21,12,N,Renter,,Unknown,True,5+ Years,80-89
11LSN2449000,75,22,12,Y,Homeowner,770900.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11LTA3043000,81,21,13,N,Renter,,Unknown,True,5+ Years,80-89
11LTS2345000,79,22,1,Y,Homeowner,1102900.00,High Value ($1M+),True,5+ Years,70-79
11LTS2542000,82,22,3,Y,Homeowner,1081900.00,High Value ($1M+),True,5+ Years,80-89
11LWL0649000,76,22,2,Y,Homeowner,791400.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11LWN0562000,63,21,9,N,Renter,14228402.00,High Value ($1M+),True,5+ Years,62-69
11LXU1761000,63,21,9,,Unknown,,Unknown,True,5+ Years,62-69
11LYE2843001,81,21,13,N,Renter,,Unknown,True,5+ Years,80-89
11MAA1949000,75,22,2,Y,Homeowner,744900.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11MAN0262003,63,22,13,Y,Homeowner,651600.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11MAN0430006,95,22,11,Y,Homeowner,745700.00,Moderate Value ($500k-$1M),True,5+ Years,90+
11MCL2057001,67,21,13,,Unknown,,Unknown,True,5+ Years,62-69
11MDE1063000,62,21,8,N,Renter,3286100.00,High Value ($1M+),True,5+ Years,62-69
11MDL1159001,66,22,10,Y,Homeowner,1408900.00,High Value ($1M+),True,5+ Years,62-69
11MDN2950000,74,22,12,Y,Homeowner,860000.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11MEC2947000,77,21,12,N,Renter,,Unknown,True,5+ Years,70-79
11MFK1849001,75,21,14,Y,Homeowner,1490000.00,High Value ($1M+),True,5+ Years,70-79
11MHN1743000,81,21,13,,Unknown,,Unknown,True,5+ Years,80-89
11MIN1662000,62,22,3,N,Renter,9301700.00,High Value ($1M+),True,5+ Years,62-69
11MIR3068000,63,22,9,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
11MJH2351000,73,22,8,Y,Homeowner,1163700.00,High Value ($1M+),True,5+ Years,70-79
11MJN1459001,65,22,7,N,Renter,1054700.00,High Value ($1M+),True,5+ Years,62-69
11MJN1852001,72,22,2,N,Renter,789600.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11MJN2146004,78,22,7,N,Renter,1239700.00,High Value ($1M+),True,5+ Years,70-79
11MJS1361000,63,21,7,N,Renter,1105500.00,High Value ($1M+),True,5+ Years,62-69
11MKH2551000,73,21,12,,Unknown,,Unknown,True,5+ Years,70-79
11MKN1851001,73,22,10,Y,Homeowner,944100.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11MLA0748005,77,21,3,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
11MLA1760002,64,22,2,Y,Homeowner,1265700.00,High Value ($1M+),True,5+ Years,62-69
11MLE1357001,67,21,12,,Unknown,,Unknown,True,5+ Years,62-69
11MLE2544000,80,21,10,N,Renter,7157407.00,High Value ($1M+),True,5+ Years,80-89
11MML1256000,68,22,12,Y,Homeowner,995100.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11MML2960005,64,22,11,Y,Homeowner,667800.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11MMN0156001,69,22,3,Y,Homeowner,960400.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11MMY1360000,64,22,12,Y,Homeowner,1056400.00,High Value ($1M+),True,5+ Years,62-69
11MMY2458000,66,22,7,Y,Homeowner,771000.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11MOO0959000,66,21,13,,Unknown,,Unknown,True,5+ Years,62-69
11MRD0547001,78,22,13,N,Renter,2211398.00,High Value ($1M+),True,5+ Years,70-79
11MRE0749000,76,21,16,,Unknown,,Unknown,True,5+ Years,70-79
11MRT1161001,63,21,6,N,Renter,5956900.00,High Value ($1M+),True,5+ Years,62-69
11MRY1944000,80,22,9,N,Renter,796900.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
11MSN0251001,74,22,11,Y,Homeowner,634100.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11MSN1856000,68,22,1,Y,Homeowner,755400.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11MTS2052000,72,21,7,,Unknown,,Unknown,True,5+ Years,70-79
11MYA0246000,79,22,8,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
11MYY1354000,70,21,13,,Unknown,,Unknown,True,5+ Years,70-79
11NEA0961000,64,22,4,N,Renter,855900.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11NEL1261001,63,22,3,N,Renter,773000.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11NJN1546000,78,22,2,Y,Homeowner,976500.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11NKN1152000,73,22,1,Y,Homeowner,1185200.00,High Value ($1M+),True,5+ Years,70-79
11NSA1429000,96,21,13,N,Renter,,Unknown,True,5+ Years,90+
11NSN2450000,74,21,10,N,Renter,3172219.00,High Value ($1M+),True,5+ Years,70-79
11NTH1953001,71,21,6,Y,Homeowner,721000.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11NVA2749000,75,21,12,N,Renter,,Unknown,True,5+ Years,70-79
11OJN0360000,65,22,3,Y,Homeowner,1394700.00,High Value ($1M+),True,5+ Years,62-69
11OLA0861001,64,21,16,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
11OME2377000,67,21,8,,Unknown,,Unknown,True,5+ Years,62-69
11OML2742000,82,22,4,Y,Homeowner,1242000.00,High Value ($1M+),True,5+ Years,80-89
11ONL1957001,67,21,9,N,Renter,90499900.00,High Value ($1M+),True,5+ Years,62-69
11ONS2254000,70,22,10,Y,Homeowner,1397200.00,High Value ($1M+),True,5+ Years,70-79
11ORD2749000,75,21,1,Y,Homeowner,1733600.00,High Value ($1M+),True,5+ Years,70-79
11ORT1062000,63,22,7,,Unknown,,Unknown,True,5+ Years,62-69
11PBA1351001,74,21,13,,Unknown,,Unknown,True,5+ Years,70-79
11PBA2748001,76,22,13,N,Renter,2211398.00,High Value ($1M+),True,5+ Years,70-79
11PDL0360000,65,21,3,,Unknown,,Unknown,True,5+ Years,62-69
11PDS1053000,72,22,10,Y,Homeowner,1117700.00,High Value ($1M+),True,5+ Years,70-79
11PEA2438002,86,21,13,N,Renter,,Unknown,True,5+ Years,80-89
11PGS0250000,75,21,10,N,Renter,8153471.00,High Value ($1M+),True,5+ Years,70-79
11PJE1558000,66,22,11,Y,Homeowner,832000.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11PJE1734000,91,22,7,Y,Homeowner,1062000.00,High Value ($1M+),True,5+ Years,90+
11PJG2256000,68,22,1,Y,Homeowner,1133800.00,High Value ($1M+),True,5+ Years,62-69
11PKN1457004,67,21,12,,Unknown,,Unknown,True,5+ Years,62-69
11PMK1548000,76,21,3,,Unknown,,Unknown,True,5+ Years,70-79
11PMT0847000,78,22,12,Y,Homeowner,836800.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11PMY1352000,72,22,4,Y,Homeowner,714200.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11PNA0953001,72,22,4,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
11PRT2862000,62,21,8,N,Renter,3794100.00,High Value ($1M+),True,5+ Years,62-69
11PVY2550002,74,21,13,N,Renter,,Unknown,True,5+ Years,70-79
11QPA2145000,79,22,12,Y,Homeowner,731200.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11RBE0540000,85,22,13,N,Renter,2211398.00,High Value ($1M+),True,5+ Years,80-89
11RCR1553000,71,22,1,N,Renter,1286200.00,High Value ($1M+),True,5+ Years,70-79
11RDA1543000,82,22,10,Y,Homeowner,1118900.00,High Value ($1M+),True,5+ Years,80-89
11RDE3053000,71,22,12,Y,Homeowner,645700.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11RDH0751001,74,22,8,Y,Homeowner,965700.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11REA0447000,78,21,13,N,Renter,,Unknown,True,5+ Years,70-79
11REC1860001,64,21,7,,Unknown,,Unknown,True,5+ Years,62-69
11REE1062000,63,21,6,Y,Homeowner,1183300.00,High Value ($1M+),True,5+ Years,62-69
11RGE0659000,66,21,12,,Unknown,,Unknown,True,5+ Years,62-69
11RHY0961001,64,22,2,Y,Homeowner,1149700.00,High Value ($1M+),True,5+ Years,62-69
11RJH1351001,74,22,13,N,Renter,2211398.00,High Value ($1M+),True,5+ Years,70-79
11RLY2559000,65,22,13,N,Renter,2211398.00,High Value ($1M+),True,5+ Years,62-69
11RMA0552000,74,21,8,N,Renter,2747746.00,High Value ($1M+),True,5+ Years,70-79
11RMA1659000,65,21,4,Y,Homeowner,959300.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
11RMY2361000,63,22,4,Y,Homeowner,1115100.00,High Value ($1M+),True,5+ Years,62-69
11RMY2456003,68,22,10,N,Renter,1034600.00,High Value ($1M+),True,5+ Years,62-69
11RNS1547000,77,22,4,Y,Homeowner,895500.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
11ROA2532001,92,21,13,N,Renter,,Unknown,True,5+ Years,90+
11RPA2861000,63,22,7,,Unknown,,Unknown,True,5+ Years,62-69
