res_id,age,nearest_park_distance_meters,park_accessibility
10KBS2235002,90,37.80182545,Excellent (≤300m)
10KCE0852000,73,54.07407949,Excellent (≤300m)
10KCS2156000,69,169.37604015,Excellent (≤300m)
10KDA2049000,76,12.06358975,Excellent (≤300m)
10KDA2961001,64,102.97407596,Excellent (≤300m)
10KDE1443000,82,164.30542624,Excellent (≤300m)
10KDL2861002,64,192.28088908,Excellent (≤300m)
10KEA0535000,90,111.5411665,Excellent (≤300m)
10KEA1331000,94,64.07903645,Excellent (≤300m)
10KED0763000,78,111.5411665,Excellent (≤300m)
10KEH1949000,76,155.78864468,Excellent (≤300m)
10KEM0927002,98,84.87987914,Excellent (≤300m)
10KHY2549000,76,181.75889061,Excellent (≤300m)
10KIA0360000,65,76.74552554,Excellent (≤300m)
10KIA1249000,76,143.47055534,Excellent (≤300m)
10KIA2539000,86,44.73885592,Excellent (≤300m)
10KKI2447000,78,26.96374213,Excellent (≤300m)
10KKN2560000,65,169.72808515,Excellent (≤300m)
10KLA1654000,71,247.35978506,Excellent (≤300m)
10KMD2552001,73,371.39990667,Good (300-600m)
10KME0456000,69,29.35478615,Excellent (≤300m)
10KME2635001,90,315.88363519,Good (300-600m)
10KML1050000,75,205.42454521,Excellent (≤300m)
10KML1632001,93,220.81707869,Excellent (≤300m)
10KML2033000,92,64.07903645,Excellent (≤300m)
10KMN1754000,71,72.47336417,Excellent (≤300m)
10KNA2543000,82,220.81707869,Excellent (≤300m)
10KNY1847000,78,22.21103009,Excellent (≤300m)
10KOA2046000,79,147.68088853,Excellent (≤300m)
10KPI1252000,73,119.00979359,Excellent (≤300m)
10KSE0157001,68,97.82117838,Excellent (≤300m)
10KSH1761000,74,5.94234168,Excellent (≤300m)
10KSN0855000,70,29.44489212,Excellent (≤300m)
10KSY0157000,68,97.82117838,Excellent (≤300m)
10KVV1645000,80,84.87987914,Excellent (≤300m)
10KYU1560001,65,291.69849226,Excellent (≤300m)
10LAA0841000,84,104.11883004,Excellent (≤300m)
10LAO2043000,82,40.37626329,Excellent (≤300m)
10LAY1956000,69,120.93193247,Excellent (≤300m)
10LBE1344000,81,301.58820513,Good (300-600m)
10LBN1460000,65,25.06474571,Excellent (≤300m)
10LBN2332000,93,68.16764665,Excellent (≤300m)
10LBN2541000,84,220.81707869,Excellent (≤300m)
10LCG0342000,83,220.81707869,Excellent (≤300m)
10LCL0337000,88,201.36363692,Excellent (≤300m)
10LDD0747001,78,62.38166343,Excellent (≤300m)
10LDD0955001,70,165.2406809,Excellent (≤300m)
10LDE1553002,72,104.34163621,Excellent (≤300m)
10LDH2255001,70,51.18260359,Excellent (≤300m)
10LDN0757000,68,214.34465969,Excellent (≤300m)
10LEA2839000,86,236.66448013,Excellent (≤300m)
10LEN2948000,77,37.80182545,Excellent (≤300m)
10LGA1445000,80,84.87987914,Excellent (≤300m)
10LHN1053000,72,220.81707869,Excellent (≤300m)
10LIA2531000,94,120.06997205,Excellent (≤300m)
10LJG2332002,93,84.87987914,Excellent (≤300m)
10LJY3054001,71,44.61210734,Excellent (≤300m)
10LKG2451000,74,58.6464141,Excellent (≤300m)
10LKM1155000,70,172.6608335,Excellent (≤300m)
10LLA0948002,77,111.5411665,Excellent (≤300m)
10LLG2050000,75,129.5062927,Excellent (≤300m)
10LME1850000,75,177.28824732,Excellent (≤300m)
10LME2058000,67,257.15561524,Excellent (≤300m)
10LOA3050003,75,220.81707869,Excellent (≤300m)
10LPK1647000,78,84.87987914,Excellent (≤300m)
10LPL0656002,69,205.6814799,Excellent (≤300m)
10LPR1362000,63,243.89257939,Excellent (≤300m)
10LPU2347000,78,190.67022121,Excellent (≤300m)
10LQA3063000,62,51.08749538,Excellent (≤300m)
10LRA2651001,74,241.66938626,Excellent (≤300m)
10LRL1858000,67,195.07328659,Excellent (≤300m)
10LTE2355000,70,111.5411665,Excellent (≤300m)
10LTN1853000,72,209.51028131,Excellent (≤300m)
10LTR1954000,71,195.07328659,Excellent (≤300m)
10LTS2855000,74,146.93435597,Excellent (≤300m)
10LVR1047000,78,124.12497086,Excellent (≤300m)
10LWA0551000,74,323.22901883,Good (300-600m)
10LWI1149000,76,12.17704482,Excellent (≤300m)
10LYE1851000,74,220.81707869,Excellent (≤300m)
10MAN1255002,70,198.96092137,Excellent (≤300m)
10MAY2736003,89,84.87987914,Excellent (≤300m)
10MBA0234000,91,154.67613695,Excellent (≤300m)
10MBA0656000,69,204.59770147,Excellent (≤300m)
10MBE2255002,70,67.02743145,Excellent (≤300m)
10MCA0728000,97,241.9695774,Excellent (≤300m)
10MCR3160001,65,301.8547576,Good (300-600m)
10MDA2462000,63,48.49250249,Excellent (≤300m)
10MDA3145000,80,97.11470656,Excellent (≤300m)
10MDE1256000,69,158.82990234,Excellent (≤300m)
10MDS1363000,62,163.17605881,Excellent (≤300m)
10MEA0554000,71,46.42186275,Excellent (≤300m)
10MEN0938000,87,289.72293498,Excellent (≤300m)
10MEN1451000,74,123.12292913,Excellent (≤300m)
10MFA2248001,77,19.00661166,Excellent (≤300m)
10MGD1861000,64,312.32914291,Good (300-600m)
10MGY2157000,68,75.84834523,Excellent (≤300m)
10MHA2949001,76,410.87848977,Good (300-600m)
10MHR1561002,64,31.43732723,Excellent (≤300m)
10MHY1954000,71,64.93867432,Excellent (≤300m)
10MJE2753001,72,437.96373475,Good (300-600m)
10MJH0339001,86,141.65210267,Excellent (≤300m)
10MJH2760003,65,107.95897126,Excellent (≤300m)
10MKE1254002,71,62.38166343,Excellent (≤300m)
10MKN1755000,70,214.56676592,Excellent (≤300m)
10MLV1237001,88,84.87987914,Excellent (≤300m)
10MMA3036000,89,44.73885592,Excellent (≤300m)
10MMM0556000,69,81.15204315,Excellent (≤300m)
10MMN1663000,62,130.60971675,Excellent (≤300m)
10MMY1661001,64,316.78567599,Good (300-600m)
10MNG2259000,66,249.26577327,Excellent (≤300m)
10MPK2661000,64,121.85577367,Excellent (≤300m)
10MRA2951002,74,40.79825039,Excellent (≤300m)
10MRY2855000,70,1.51458817,Excellent (≤300m)
10MSN1361002,64,125.79027555,Excellent (≤300m)
10MSN2140000,85,209.60594059,Excellent (≤300m)
10MVA2348000,77,246.13886789,Excellent (≤300m)
10MWM0753004,72,404.79351758,Good (300-600m)
10MYY2450001,75,220.81707869,Excellent (≤300m)
10NCK0131004,94,84.87987914,Excellent (≤300m)
10NEE1463001,62,192.28088908,Excellent (≤300m)
10NGN0661000,64,304.56996224,Good (300-600m)
10NHG1861000,64,287.40837278,Excellent (≤300m)
10NHI1842000,83,107.45922085,Excellent (≤300m)
10NIA2038001,87,64.07903645,Excellent (≤300m)
10NJN0356000,69,127.95248942,Excellent (≤300m)
10NME2160001,65,35.7953909,Excellent (≤300m)
10NMY2249000,76,26.96374213,Excellent (≤300m)
10NNN1239000,86,291.61112896,Excellent (≤300m)
10NWG0650001,75,204.66612675,Excellent (≤300m)
10OER1262000,63,50.92570282,Excellent (≤300m)
10OJE3153000,72,23.5436929,Excellent (≤300m)
10OJS2263003,62,290.92916977,Excellent (≤300m)
10OLE2047000,78,372.78701794,Good (300-600m)
10OLS2662000,63,120.06997205,Excellent (≤300m)
10OPS1350000,75,197.9004736,Excellent (≤300m)
10ORT1743000,82,168.78212153,Excellent (≤300m)
10OSA0248000,77,259.99670468,Excellent (≤300m)
10OSA0257000,68,44.62070391,Excellent (≤300m)
10OSA2338001,87,313.42028375,Good (300-600m)
10OST0759000,66,134.44946718,Excellent (≤300m)
10PAY2154000,71,160.68641976,Excellent (≤300m)
10PDA0655002,70,177.43904185,Excellent (≤300m)
10PDA0748000,77,64.07903645,Excellent (≤300m)
10PDD0160001,65,143.39231839,Excellent (≤300m)
10PDE2550001,75,34.93868085,Excellent (≤300m)
10PGA0357000,68,35.30139211,Excellent (≤300m)
10PHN2253000,72,50.90291113,Excellent (≤300m)
10PHO1050002,75,53.44312803,Excellent (≤300m)
10PJA2928000,97,37.80182545,Excellent (≤300m)
10PJS0844000,81,92.36054129,Excellent (≤300m)
10PLN2041001,84,77.95168914,Excellent (≤300m)
10PMA1557001,68,24.62351106,Excellent (≤300m)
10PMA1763000,62,37.80182545,Excellent (≤300m)
10PMN2541000,84,158.29888404,Excellent (≤300m)
10PPL2424000,101,158.68754332,Excellent (≤300m)
10PQG0843001,82,136.9022204,Excellent (≤300m)
10PRY1661003,64,413.90257646,Good (300-600m)
10PSA0339000,86,29.74763139,Excellent (≤300m)
10PWM1946000,79,60.05706436,Excellent (≤300m)
10PYY0240000,85,84.87987914,Excellent (≤300m)
10QSI2730000,95,200.76273241,Excellent (≤300m)
10RCD3059000,66,44.72861594,Excellent (≤300m)
10RCL2750000,75,252.67729757,Excellent (≤300m)
10RDD0663005,62,341.61039958,Good (300-600m)
10REA2634000,91,19.07647339,Excellent (≤300m)
10REH1742000,78,26.96374213,Excellent (≤300m)
10RFO0143001,82,336.54530152,Good (300-600m)
10RFS2156000,69,24.54198086,Excellent (≤300m)
10RGA0838000,87,21.60880163,Excellent (≤300m)
10RJE1058001,67,118.98719865,Excellent (≤300m)
10RJH0359000,66,162.42782872,Excellent (≤300m)
10RJN2042002,83,94.25585733,Excellent (≤300m)
10RKE1845000,80,199.99745183,Excellent (≤300m)
10RKN0131001,94,157.00392715,Excellent (≤300m)
10RLE1956000,69,17.63580069,Excellent (≤300m)
10RMK0457000,68,50.95258405,Excellent (≤300m)
10RMK0659000,66,90.70016666,Excellent (≤300m)
10RML1644001,81,21.75931055,Excellent (≤300m)
10RMN0660003,65,17.73158979,Excellent (≤300m)
10RRA0760000,65,73.86602932,Excellent (≤300m)
10RSN0761001,64,158.52474281,Excellent (≤300m)
10RTE0263000,62,279.87231194,Excellent (≤300m)
10RUR0150001,75,220.81707869,Excellent (≤300m)
10SAA1650009,75,37.80182545,Excellent (≤300m)
10SAA1754000,71,252.52210413,Excellent (≤300m)
10SAA1962000,63,29.43065377,Excellent (≤300m)
10SAE1348001,77,314.77750223,Good (300-600m)
10SAE2058000,67,182.97093821,Excellent (≤300m)
10SBN2533000,92,73.02662566,Excellent (≤300m)
10SCD1841000,84,136.93348426,Excellent (≤300m)
10SDL2159000,66,43.0950607,Excellent (≤300m)
10SDN1852001,73,108.79518167,Excellent (≤300m)
10SEE2057000,68,287.20951437,Excellent (≤300m)
10SEH0755000,70,184.42814015,Excellent (≤300m)
10SEN1559002,66,262.29551056,Excellent (≤300m)
10SET1049001,76,169.37604015,Excellent (≤300m)
10SFA0441000,84,28.45766929,Excellent (≤300m)
10SFA1560000,65,94.25585733,Excellent (≤300m)
10SFA2755000,70,164.37635058,Excellent (≤300m)
10SFG0663000,62,108.28432871,Excellent (≤300m)
10SFK1046000,79,150.71310694,Excellent (≤300m)
10SFX2437000,88,52.13547177,Excellent (≤300m)
10SGA0647000,78,64.07903645,Excellent (≤300m)
10SGN1230000,95,64.07903645,Excellent (≤300m)
10SHT2847000,78,188.91233403,Excellent (≤300m)
10SHX2152001,73,64.07903645,Excellent (≤300m)
10SJE1756001,69,25.36370695,Excellent (≤300m)
10SJN0962005,63,40.4404764,Excellent (≤300m)
10SJN1047002,78,76.41508161,Excellent (≤300m)
10SJN1552001,73,150.53303268,Excellent (≤300m)
10SJS0562000,63,72.23383871,Excellent (≤300m)
10SJS2236000,89,27.53939234,Excellent (≤300m)
10SJY2055000,70,193.69717834,Excellent (≤300m)
10SKE2959001,66,43.0950607,Excellent (≤300m)
10SKN2444002,81,191.31939242,Excellent (≤300m)
10SLA1449003,76,243.60324214,Excellent (≤300m)
10SLD2149001,76,20.85030423,Excellent (≤300m)
10SLU1342002,83,192.28088908,Excellent (≤300m)
10SLV2232000,93,192.28088908,Excellent (≤300m)
10SMA1962000,63,169.72808515,Excellent (≤300m)
10SMA3058001,67,195.43320893,Excellent (≤300m)
10SMD3162000,63,44.42375576,Excellent (≤300m)
10SME0360002,65,80.82013076,Excellent (≤300m)
10SML0357000,68,221.31006464,Excellent (≤300m)
10SMO0762000,63,238.49383683,Excellent (≤300m)
10SNY2454001,71,257.79831945,Excellent (≤300m)
10SPA2135000,90,192.28088908,Excellent (≤300m)
10SPL0142002,83,19.07647339,Excellent (≤300m)
10SRA0254000,71,25.48338316,Excellent (≤300m)
10SRA1958000,67,175.57658974,Excellent (≤300m)
10SRD3053000,72,16.19484608,Excellent (≤300m)
10SRN1548000,77,122.52291163,Excellent (≤300m)
10SSA1154000,71,126.96386848,Excellent (≤300m)
10SSN0560005,65,194.1974743,Excellent (≤300m)
10STE0447000,78,19.07647339,Excellent (≤300m)
10STS2659001,66,54.6576639,Excellent (≤300m)
10SVA0340000,85,220.81707869,Excellent (≤300m)
10SWE0749000,76,111.98100473,Excellent (≤300m)
10SWM0749000,76,72.79315641,Excellent (≤300m)
10TAA0747000,78,48.21806471,Excellent (≤300m)
10TAR2361001,64,88.5985501,Excellent (≤300m)
10TBA3060001,65,17.63580069,Excellent (≤300m)
10TCE1956002,69,64.73656369,Excellent (≤300m)
10TCL2853000,72,19.07647339,Excellent (≤300m)
10TFE1159001,66,48.7573554,Excellent (≤300m)
10THG1452000,73,156.75140273,Excellent (≤300m)
10TJE1837000,88,110.72764293,Excellent (≤300m)
10TJS2155001,70,229.3963506,Excellent (≤300m)
10TKM0554000,71,141.35667315,Excellent (≤300m)
10TKN1358000,67,198.35997966,Excellent (≤300m)
10TLA1362003,63,246.36870399,Excellent (≤300m)
10TPG2538000,87,220.81707869,Excellent (≤300m)
10TRA3046000,79,21.75931055,Excellent (≤300m)
10TRA3054000,71,20.85030423,Excellent (≤300m)
10TSE0254000,71,156.30016673,Excellent (≤300m)
10TSN0547000,78,204.59770147,Excellent (≤300m)
10TSN1054001,71,156.30016673,Excellent (≤300m)
10TSN2042000,83,98.05569074,Excellent (≤300m)
10TSU1148000,77,189.28300938,Excellent (≤300m)
10TTH1036001,89,220.81707869,Excellent (≤300m)
10TYV3034001,91,44.73885592,Excellent (≤300m)
10UEA2428000,97,201.36363692,Excellent (≤300m)
10VCE1562001,63,95.01129022,Excellent (≤300m)
10VCE2963004,62,240.20707506,Excellent (≤300m)
10VCS0357000,68,184.09136227,Excellent (≤300m)
10VDG1053001,72,198.90270802,Excellent (≤300m)
10VEH0946000,79,189.84855185,Excellent (≤300m)
10VGA2447000,78,64.07903645,Excellent (≤300m)
10VGY1240003,85,84.87987914,Excellent (≤300m)
10VJN0251002,74,198.67789794,Excellent (≤300m)
10VLA1959001,66,220.04825677,Excellent (≤300m)
10VLA2246001,79,313.42028375,Good (300-600m)
10VMY2847000,78,188.19469282,Excellent (≤300m)
10VSL2845001,80,104.24121394,Excellent (≤300m)
10VVR0649000,76,263.48735609,Excellent (≤300m)
10WAE0162000,63,17.01181059,Excellent (≤300m)
10WBD0552000,73,169.72808515,Excellent (≤300m)
10WBE1463000,62,152.46707959,Excellent (≤300m)
10WBG0544000,81,84.87987914,Excellent (≤300m)
10WCK1763000,62,120.49132375,Excellent (≤300m)
10WCU1537001,88,306.57522369,Good (300-600m)
10WET0354000,71,8.46926107,Excellent (≤300m)
10WFS1043000,82,204.59770147,Excellent (≤300m)
10WHY0346002,79,48.87155625,Excellent (≤300m)
10WIQ2960000,65,140.25869643,Excellent (≤300m)
10WJH2052001,73,225.85773024,Excellent (≤300m)
10WKH2845000,80,104.34163621,Excellent (≤300m)
10WMA2136000,89,50.90291113,Excellent (≤300m)
10WML2741000,84,53.86441579,Excellent (≤300m)
10WRE0646000,79,487.92674623,Good (300-600m)
10WRO1651000,74,301.4596465,Good (300-600m)
10WSR0861000,64,87.6845806,Excellent (≤300m)
10WTE0253000,72,121.42082522,Excellent (≤300m)
10WTU1744000,81,260.3473426,Excellent (≤300m)
10WXN2942003,83,192.28088908,Excellent (≤300m)
10XJG1451001,74,213.98491913,Excellent (≤300m)
10YCI0542002,83,84.87987914,Excellent (≤300m)
10YEE1536001,89,220.81707869,Excellent (≤300m)
10YJY0863000,62,285.11821631,Excellent (≤300m)
10YKN1261000,64,62.52856513,Excellent (≤300m)
10YKN2158000,71,100.28273237,Excellent (≤300m)
10YML0658001,67,44.61210734,Excellent (≤300m)
10YMN1951000,74,169.72808515,Excellent (≤300m)
10YPG2735000,89,192.28088908,Excellent (≤300m)
10YSG0241000,84,248.59961032,Excellent (≤300m)
10YSU3047000,78,292.76706454,Excellent (≤300m)
10YSY1461000,64,174.75023424,Excellent (≤300m)
10YTG2962002,63,238.73865997,Excellent (≤300m)
10YVA1541001,84,64.07903645,Excellent (≤300m)
10YWI1448001,77,186.81186388,Excellent (≤300m)
10YWI2528000,97,213.50747064,Excellent (≤300m)
10YXO2453000,72,12.17704482,Excellent (≤300m)
10YYN1460001,65,44.27060751,Excellent (≤300m)
10ZAN2358002,67,94.78608307,Excellent (≤300m)
10ZDN2356001,69,48.86858935,Excellent (≤300m)
10ZEN2359000,66,25.07096002,Excellent (≤300m)
10ZJE1538000,87,248.20390681,Excellent (≤300m)
10ZLN1561000,64,145.13910086,Excellent (≤300m)
10ZNI2838000,87,97.64558051,Excellent (≤300m)
10ZNY1955001,70,128.13205661,Excellent (≤300m)
10ZPG2662000,63,22.79048662,Excellent (≤300m)
10ZRA2134000,91,19.07647339,Excellent (≤300m)
10ZSG2640001,85,84.87987914,Excellent (≤300m)
10ZSU0461001,64,313.16785631,Good (300-600m)
10ZWI2861001,64,263.48735609,Excellent (≤300m)
10ZXN0950000,75,169.37604015,Excellent (≤300m)
10ZXO3058000,67,65.9324306,Excellent (≤300m)
10ZYY2539000,86,26.96374213,Excellent (≤300m)
11AAE1560001,64,252.07413525,Excellent (≤300m)
11ACG0756003,69,50.3779589,Excellent (≤300m)
11AJE0263000,62,73.88914833,Excellent (≤300m)
11AKN1139000,86,274.47314296,Excellent (≤300m)
11ANI0161000,64,93.76591069,Excellent (≤300m)
11ASA0746000,79,84.87987914,Excellent (≤300m)
11ASA0753000,72,163.10027813,Excellent (≤300m)
11ASN2158000,66,90.70016666,Excellent (≤300m)
11ATA0145001,80,220.81707869,Excellent (≤300m)
11AVR0940001,85,248.80490091,Excellent (≤300m)
11AVY2336000,88,159.13144004,Excellent (≤300m)
11AWM1556000,68,192.28088908,Excellent (≤300m)
11BAA0146000,79,289.72293498,Excellent (≤300m)
11BAR2958000,66,122.28326415,Excellent (≤300m)
11BAW1062001,63,33.72042832,Excellent (≤300m)
11BBE1354000,70,128.48811531,Excellent (≤300m)
11BBR2051001,73,28.06672138,Excellent (≤300m)
11BCA0961000,64,249.53067107,Excellent (≤300m)
11BCL0559000,66,30.61818816,Excellent (≤300m)
11BDN1855000,69,54.10149112,Excellent (≤300m)
11BEA2441002,83,64.07903645,Excellent (≤300m)
11BEE0948000,77,167.70900418,Excellent (≤300m)
11BEN2460000,64,34.12805263,Excellent (≤300m)
11BGR1456002,68,44.99959312,Excellent (≤300m)
11BGY1249000,76,123.67577093,Excellent (≤300m)
11BJA0961000,64,37.88115697,Excellent (≤300m)
11BJE2042000,82,19.07647339,Excellent (≤300m)
11BJN1055002,70,81.09680236,Excellent (≤300m)
11BJY0748000,77,21.61778231,Excellent (≤300m)
11BJY2159000,65,48.21757272,Excellent (≤300m)
11BKN1346001,79,204.59770147,Excellent (≤300m)
11BLE1253000,72,103.69499128,Excellent (≤300m)
11BLE2731001,93,149.88077967,Excellent (≤300m)
11BLN2141000,83,313.57308473,Good (300-600m)
11BLS2250000,74,60.51227687,Excellent (≤300m)
11BME2459001,65,83.35313156,Excellent (≤300m)
11BME2954002,70,53.44312803,Excellent (≤300m)
11BML2857000,67,118.84099679,Excellent (≤300m)
11BMN0851000,74,109.42897466,Excellent (≤300m)
11BOR1453000,71,11.61224782,Excellent (≤300m)
11BPA0645002,80,204.59770147,Excellent (≤300m)
11BRA2336000,88,226.4848522,Excellent (≤300m)
11BRD0262000,63,103.97540247,Excellent (≤300m)
11BRD1250002,75,5.94234168,Excellent (≤300m)
11BRD1645003,79,35.31827622,Excellent (≤300m)
11BRT0944004,81,292.90150897,Excellent (≤300m)
11BRT2654001,70,146.8720752,Excellent (≤300m)
11BSN1057000,68,223.61230738,Excellent (≤300m)
11BVA0962002,63,177.81678146,Excellent (≤300m)
11BVR1656002,68,114.81649175,Excellent (≤300m)
11CBE1461000,63,257.05808867,Excellent (≤300m)
11CBE2845000,79,236.53588075,Excellent (≤300m)
11CCA2057000,67,105.61133947,Excellent (≤300m)
11CCE2557001,67,71.15621302,Excellent (≤300m)
11CCL1751002,73,154.06051115,Excellent (≤300m)
11CDD3053003,71,8.45746398,Excellent (≤300m)
11CDE2845000,79,263.48735609,Excellent (≤300m)
11CEC1161000,63,54.07407949,Excellent (≤300m)
11CFE1949000,75,270.91007381,Excellent (≤300m)
11CIE1832000,92,106.16093061,Excellent (≤300m)
11CJN1660000,64,212.21337647,Excellent (≤300m)
11CJS0957000,68,200.59234044,Excellent (≤300m)
11CJT2055000,69,330.84378246,Good (300-600m)
11CKI2347000,77,472.54014642,Good (300-600m)
11CKK1345000,80,105.04962605,Excellent (≤300m)
11CKM1340000,85,236.79104336,Excellent (≤300m)
11CKN1360004,64,77.95168914,Excellent (≤300m)
11CKY0258001,67,12.30768022,Excellent (≤300m)
11CLA2756001,68,25.36370695,Excellent (≤300m)
11CLA3048000,76,19.44797107,Excellent (≤300m)
11CLD1439000,86,196.05669234,Excellent (≤300m)
11CMA1742003,82,251.71345832,Excellent (≤300m)
11CME2760000,64,172.69543663,Excellent (≤300m)
11CME3056000,68,29.44489212,Excellent (≤300m)
11CMG1046000,79,148.80867879,Excellent (≤300m)
11CMK1956000,68,301.8547576,Good (300-600m)
11CMN0358000,67,38.79589199,Excellent (≤300m)
11CPA0630003,95,306.1098168,Good (300-600m)
11CPL2146001,78,152.62798124,Excellent (≤300m)
11CPL2462000,62,159.37051978,Excellent (≤300m)
11CRG0155001,70,196.4507454,Excellent (≤300m)
11CRO1144000,81,172.58144856,Excellent (≤300m)
11CRT1734000,91,84.87987914,Excellent (≤300m)
11CSK2755003,69,393.67544415,Good (300-600m)
11CSN0950000,75,84.26469288,Excellent (≤300m)
11CSN1243001,82,168.44058633,Excellent (≤300m)
11CSU0450000,75,146.88274891,Excellent (≤300m)
11CTA2761000,63,149.5977317,Excellent (≤300m)
11CTN2048001,76,84.87987914,Excellent (≤300m)
11CVA2662000,62,154.15262165,Excellent (≤300m)
11CWI2426000,98,84.87987914,Excellent (≤300m)
11CWM1357000,67,127.11851533,Excellent (≤300m)
11CWR2159000,65,350.5546929,Good (300-600m)
11CXU0759000,66,201.52105546,Excellent (≤300m)
11CYK0527001,98,220.81707869,Excellent (≤300m)
11CYN2257000,67,316.92107632,Good (300-600m)
11CZG2434003,90,192.28088908,Excellent (≤300m)
11DAA0332001,93,220.08775849,Excellent (≤300m)
11DAR1057000,68,44.44900911,Excellent (≤300m)
11DCE2036000,88,179.17698532,Excellent (≤300m)
11DDC2062002,62,111.39500818,Excellent (≤300m)
11DDS0639000,86,327.24095817,Good (300-600m)
11DFA2534000,90,269.91902617,Excellent (≤300m)
11DJH2053001,71,124.87298576,Excellent (≤300m)
11DJH2854001,70,99.43039268,Excellent (≤300m)
11DKE0663000,62,118.14531772,Excellent (≤300m)
11DKN1358000,66,21.60880163,Excellent (≤300m)
11DLN2459003,65,40.4404764,Excellent (≤300m)
11DLO1359000,65,200.93059613,Excellent (≤300m)
11DMA3049001,75,124.87298576,Excellent (≤300m)
11DMK2662000,62,228.70231406,Excellent (≤300m)
11DNY2455000,69,35.7953909,Excellent (≤300m)
11DOA1561000,63,227.4799505,Excellent (≤300m)
11DPA0248002,77,180.83627876,Excellent (≤300m)
11DPE2749002,75,112.69174382,Excellent (≤300m)
11DRI1157000,68,256.98649283,Excellent (≤300m)
11DRR2135000,89,19.07647339,Excellent (≤300m)
11DSN1242000,83,5.54645948,Excellent (≤300m)
11DSS1148002,77,350.66008547,Good (300-600m)
11DVR0441000,84,218.49111705,Excellent (≤300m)
11DWG0555000,70,118.84099679,Excellent (≤300m)
11EBA2443000,81,19.07647339,Excellent (≤300m)
11ERD1152001,73,163.53086271,Excellent (≤300m)
11FAN0958000,67,158.70205887,Excellent (≤300m)
11FAN1748000,76,113.78437461,Excellent (≤300m)
11FCD2361001,63,221.93566084,Excellent (≤300m)
11FDD2048004,76,143.50719486,Excellent (≤300m)
11FDE2161000,63,233.25745733,Excellent (≤300m)
11FED0858000,67,104.10538552,Excellent (≤300m)
11FGE1455001,69,81.51356709,Excellent (≤300m)
11FKN2654000,70,64.07903645,Excellent (≤300m)
11FLI2848000,76,74.45692136,Excellent (≤300m)
11FLY0851000,74,290.21992008,Excellent (≤300m)
11FPA1853001,71,88.3709921,Excellent (≤300m)
11FPK0250000,75,74.45692136,Excellent (≤300m)
11FRA0124000,101,220.81707869,Excellent (≤300m)
11FRA0450002,75,60.05706436,Excellent (≤300m)
11FRE0442000,83,60.05706436,Excellent (≤300m)
11FRT2642004,82,283.0213743,Excellent (≤300m)
11FSA0558000,67,128.8271346,Excellent (≤300m)
11FSN0448008,77,71.94085006,Excellent (≤300m)
11GAE2657001,67,79.31409201,Excellent (≤300m)
11GAR1342000,83,259.56282796,Excellent (≤300m)
11GBA0148000,77,162.29451908,Excellent (≤300m)
11GBT2553001,71,198.61532706,Excellent (≤300m)
11GCN2437000,87,377.97727013,Good (300-600m)
11GDA1651000,73,253.44202658,Excellent (≤300m)
11GDS1538000,87,64.07903645,Excellent (≤300m)
11GEA1259000,65,44.72861594,Excellent (≤300m)
11GEA2739001,85,169.37604015,Excellent (≤300m)
11GEE0932000,93,19.07647339,Excellent (≤300m)
11GFA0147001,78,192.28088908,Excellent (≤300m)
11GFA1551000,73,85.7573137,Excellent (≤300m)
11GFA1727000,98,201.36363692,Excellent (≤300m)
11GJA0738000,87,152.16333494,Excellent (≤300m)
11GJN0244000,81,313.42028375,Good (300-600m)
11GJS1048000,76,84.87987914,Excellent (≤300m)
11GJS1661000,63,22.35974391,Excellent (≤300m)
11GJS2437000,87,169.37604015,Excellent (≤300m)
11GJS2750000,74,144.33979109,Excellent (≤300m)
11GKE1649000,75,192.71907341,Excellent (≤300m)
11GME1837000,87,202.57136941,Excellent (≤300m)
11GME1942000,82,289.72293498,Excellent (≤300m)
11GML0757001,68,214.34465969,Excellent (≤300m)
11GMN1062001,63,169.57598636,Excellent (≤300m)
11GMT1549000,75,200.47940533,Excellent (≤300m)
11GNA2054000,70,167.70900418,Excellent (≤300m)
11GPA2154001,70,100.64508693,Excellent (≤300m)
11GPP1634000,91,283.4617301,Excellent (≤300m)
11GRD0326001,99,135.87053607,Excellent (≤300m)
11GSA2862003,62,77.49461922,Excellent (≤300m)
11GSI0844000,81,96.74953497,Excellent (≤300m)
11GSN0757002,68,203.71549719,Excellent (≤300m)
11GTM0962000,63,142.5489288,Excellent (≤300m)
11HAT0858000,67,50.90291113,Excellent (≤300m)
11HAY2860002,64,64.07903645,Excellent (≤300m)
11HBA3049000,75,84.87987914,Excellent (≤300m)
11HCA1633000,92,19.07647339,Excellent (≤300m)
11HCE1361000,63,132.77112448,Excellent (≤300m)
11HCE1361001,63,132.77112448,Excellent (≤300m)
11HCN0557001,68,88.5124865,Excellent (≤300m)
11HEC1262000,62,88.5985501,Excellent (≤300m)
11HED1552000,72,88.5124865,Excellent (≤300m)
11HEH3049000,75,241.2606335,Excellent (≤300m)
11HFN2247001,77,23.5436929,Excellent (≤300m)
11HGN1254002,71,108.28432871,Excellent (≤300m)
11HHA0356001,69,92.36054129,Excellent (≤300m)
11HHY1053000,72,26.96374213,Excellent (≤300m)
11HID0160000,65,74.21266642,Excellent (≤300m)
11HJS1245000,80,23.63169221,Excellent (≤300m)
11HJS2355001,69,141.61182977,Excellent (≤300m)
11HLA0559000,66,263.48735609,Excellent (≤300m)
