STRUCT_ID,OFFICIAL_PAR_ID,AREA_SQ_FT,SOURCE,LOCAL_ID,PARCEL_LOC_ID,PARCEL_POLY_TYPE,PARCEL_MAP_NO,PARCEL_TOWN_ID
232585_899437,0401994000,850.61641036,City of Boston,Bos_0401994000_B1,,,,
232593_899636,2100134000,1346.77150359,City of Boston,Bos_2100134000_B0,F_763098_2951550,FEE,21,35.0
228921_900056,2202333000,2057.80794758,City of Boston,Bos_2202333000_B0,F_751048_2952927,FEE,22,35.0
228469_900662,2202635000,402.06683553,City of Boston,Bos_2202635000_B1,F_749558_2954902,FEE,22,35.0
228896_899004,2102211000,3589.32695475,City of Boston,Bos_2102211000_B0,F_750968_2949485,FEE,21,35.0
228762_898871,2102301000,5259.1466346,City of Boston,Bos_2102301000_B0,F_750516_2949051,FEE,21,35.0
228728_898849,2102311000,3480.7318422,City of Boston,Bos_2102311000_B0,F_750403_2948983,FEE,21,35.0
228776_898721,2102320000,8196.33591301,City of Boston,Bos_2102320000_B0,F_750571_2948586,FEE,21,35.0
229010_898625,2102367000,1825.17166019,City of Boston,Bos_2102367000_B0,F_751333_2948232,FEE,21,35.0
227956_898781,2102449000,641.35596695,City of Boston,Bos_2102449000_B1,F_747930_2948743,FEE,21,35.0
227504_898686,2102473001,2865.06972896,City of Boston,Bos_2102473001_B21,,,,
228836_899072,2102591000,864.23011869,City of Boston,Bos_2102591000_B0,F_750770_2949714,FEE,21,35.0
228824_899365,2102679000,1991.70874641,City of Boston,Bos_2102679000_B0,F_750734_2950665,FEE,21,35.0
228872_900672,2202634000,3904.0266138,City of Boston,Bos_2202634000_B0,F_750902_2954963,FEE,22,35.0
228687_900649,2202616000,7339.97185424,City of Boston,Bos_2202616000_B3,F_750105_2955036,FEE,22,35.0
228798_900525,2202567000,3987.0627348,City of Boston,Bos_2202567000_B0,F_750658_2954458,FEE,22,35.0
228409_900617,2202595000,1753.16951461,City of Boston,Bos_2202595000_B0,F_749371_2954768,FEE,22,35.0
228300_898872,2102485000,1651.76813318,City of Boston,Bos_2102485000_B0,F_749009_2949048,FEE,21,35.0
228565_898783,2102507000,1830.63489325,City of Boston,Bos_2102507000_B0,F_749880_2948749,FEE,21,35.0
228888_899293,2102700000,1780.07233125,City of Boston,Bos_2102700000_B0,F_750935_2950424,FEE,21,35.0
229038_899250,2102721010,877.25322739,City of Boston,Bos_2102721010_B0,F_751476_2950297,FEE,21,35.0
229062_899314,2102729000,1630.78384246,City of Boston,Bos_2102729000_B0,F_751511_2950487,FEE,21,35.0
228724_900777,2202711000,1378.86052411,City of Boston,Bos_2202711000_B0,F_750414_2955308,FEE,22,35.0
228431_900964,2202751000,4760.19748297,City of Boston,Bos_2202751000_B0,F_749410_2955944,FEE,22,35.0
228154_900655,2202840000,991.36470173,City of Boston,Bos_2202840000_B0,F_748536_2954893,FEE,22,35.0
228300_900718,2202663000,710.09362109,City of Boston,Bos_2202663000_B0,F_749008_2955118,FEE,22,35.0
228676_900789,2202714000,1262.23634201,City of Boston,Bos_2202714000_B0,F_750260_2955343,FEE,22,35.0
228841_900839,2202738000,1408.63026728,City of Boston,Bos_2202738000_B0,F_750797_2955526,FEE,22,35.0
228815_900851,2202740000,1008.78686916,City of Boston,Bos_2202740000_B0,F_750693_2955536,FEE,22,35.0
228374_900652,2202641000,1817.17409922,City of Boston,Bos_2202641000_B0,F_749263_2954889,FEE,22,35.0
228470_900215,2202489000,1830.99304367,City of Boston,Bos_2202489000_B0,F_749583_2953451,FEE,22,35.0
228616_900173,2202479000,2506.41230495,City of Boston,Bos_2202479000_B0,F_750058_2953342,FEE,22,35.0
228328_899708,2204880000,944.80528664,City of Boston,Bos_2204880000_B0,F_749102_2951787,FEE,22,35.0
228489_899802,2204914000,2539.22629441,City of Boston,Bos_2204914000_B0,F_749649_2952092,FEE,22,35.0
228262_899589,2204927008,737.37075734,City of Boston,Bos_2204927008_B0,F_748875_2951394,FEE,22,35.0
228681_898698,2102326000,4198.58650002,City of Boston,Bos_2102326000_B0,F_750281_2948451,FEE,21,35.0
228721_898837,2102310000,3371.77902875,City of Boston,Bos_2102310000_B0,F_750378_2948942,FEE,21,35.0
228673_898755,2102312000,10021.84469047,City of Boston,Bos_2102312000_B0,F_750272_2948692,FEE,21,35.0
228814_898606,2102345000,5793.81266511,City of Boston,Bos_2102345000_B0,F_750725_2948163,FEE,21,35.0
228314_897917,2102437000,1951.19801578,City of Boston,Bos_2102437000_B0,F_749080_2945919,FEE,21,35.0
229992_900169,2101099010,2360.54694698,City of Boston,Bos_2101099010_B0,F_754561_2953301,FEE,21,35.0
229791_899911,2101106000,4759.9222573,City of Boston,Bos_2101106000_B0,F_753921_2952513,FEE,21,35.0
228335_899691,2204878000,1143.87035612,City of Boston,Bos_2204878000_B0,F_749140_2951749,FEE,22,35.0
229255_901249,2200589000,1379.92503103,City of Boston,Bos_2200589000_B0,F_752144_2956843,FEE,22,35.0
229621_901422,2200567000,5161.68292102,City of Boston,Bos_2200567000_B0,F_753396_2957425,FEE,22,35.0
230752_902083,2200533000,838.93804228,City of Boston,Bos_2200533000_B13,F_756693_2959571,FEE,22,35.0
228300_900385,2204307000,1403.35792002,City of Boston,Bos_2204307000_B0,F_749018_2954038,FEE,22,35.0
228425_900360,2204327000,1569.35277992,City of Boston,Bos_2204327000_B0,F_749424_2953938,FEE,22,35.0
228239_900459,2204345000,368.25035806,City of Boston,Bos_2204345000_B1,F_748813_2954286,FEE,22,35.0
229963_900200,2101174001,2170.33197344,City of Boston,Bos_2101174001_B0,F_754474_2953396,FEE,21,35.0
229084_898599,2102420000,1984.14507144,City of Boston,Bos_2102420000_B0,F_751607_2948157,FEE,21,35.0
231221_901933,2200530000,1919.68086107,City of Boston,Bos_2200530000_B20,F_758112_2958880,FEE,22,35.0
230712_901120,2200329000,3144.90132181,City of Boston,Bos_2200329000_B0,F_756872_2956369,FEE,22,35.0
227467_899983,2204828000,1651.40527008,City of Boston,Bos_2204828000_B0,F_746282_2952706,FEE,22,35.0
228259_897855,2102436000,716.74965554,City of Boston,Bos_2102436000_B1,F_748940_2945785,FEE,21,35.0
227476_898684,2102473001,1498.14483291,City of Boston,Bos_2102473001_B29,,,,
227315_898480,2102473001,31891.88598608,City of Boston,Bos_2102473001_B4,,,,
228387_898870,2102490000,2238.70139351,City of Boston,Bos_2102490000_B0,F_749278_2949025,FEE,21,35.0
228539_898817,2102505000,1821.56608731,City of Boston,Bos_2102505000_B0,F_749793_2948854,FEE,21,35.0
228749_898522,2102352000,4794.05245572,City of Boston,Bos_2102352000_B0,F_750549_2947883,FEE,21,35.0
231418_901402,2200301100,75903.22089397,City of Boston,Bos_2200301100_B0,F_759107_2957427,FEE,22,35.0
228271_900493,2204347000,1502.85627885,City of Boston,Bos_2204347000_B0,F_748919_2954353,FEE,22,35.0
228131_900403,2204358000,1100.61185181,City of Boston,Bos_2204358000_B0,F_748456_2954061,FEE,22,35.0
227464_899129,2205605000,1522.12859706,City of Boston,Bos_2205605000_B0,F_746284_2949904,FEE,22,35.0
227348_899167,2205613000,1359.03329626,City of Boston,Bos_2205613000_B0,F_745897_2950011,FEE,22,35.0
226862_899965,2204468000,1790.81823492,City of Boston,Bos_2204468000_B0,F_744295_2952636,FEE,22,35.0
227373_899662,2204601000,966.82624373,City of Boston,Bos_2204601000_B0,F_745979_2951646,FEE,22,35.0
227816_899836,2204673000,1614.08914249,City of Boston,Bos_2204673000_B0,F_747431_2952200,FEE,22,35.0
227175_899736,2204564005,1325.05987677,City of Boston,Bos_2204564005_B0,F_745320_2951886,FEE,22,35.0
232616_899533,2100124000,3588.03381592,City of Boston,Bos_2100124000_B0,F_763174_2951210,FEE,21,35.0
229714_899845,2101411000,2643.72466067,City of Boston,Bos_2101411000_B0,F_753651_2952235,FEE,21,35.0
229845_899738,2101429000,1859.30586981,City of Boston,Bos_2101429000_B0,F_754086_2951888,FEE,21,35.0
230128_899816,2101527000,5121.38319225,City of Boston,Bos_2101527000_B0,F_755015_2952139,FEE,21,35.0
230145_899831,2101527001,5654.04352946,City of Boston,Bos_2101527001_B0,F_755077_2952179,FEE,21,35.0
230106_899634,2101470000,3208.17948123,City of Boston,Bos_2101470000_B0,F_754921_2951546,FEE,21,35.0
230306_899755,2101486000,1613.06108621,City of Boston,Bos_2101486000_B0,F_755547_2951928,FEE,21,35.0
229811_900174,2101086000,1373.73929553,City of Boston,Bos_2101086000_B0,F_753988_2953305,FEE,21,35.0
227040_899938,2204455000,1558.05211694,City of Boston,Bos_2204455000_B0,F_744893_2952548,FEE,22,35.0
226927_899923,2204522000,1027.56118538,City of Boston,Bos_2204522000_B0,F_744511_2952488,FEE,22,35.0
226939_899921,2204523000,882.38696924,City of Boston,Bos_2204523000_B0,F_744555_2952482,FEE,22,35.0
228188_900318,2204290000,1224.86908193,City of Boston,Bos_2204290000_B0,F_748639_2953802,FEE,22,35.0
229071_900366,2202045000,1069.8470245,City of Boston,Bos_2202045000_B0,F_751544_2953943,FEE,22,35.0
228981_898642,2102364000,2429.21079382,City of Boston,Bos_2102364000_B0,F_751246_2948302,FEE,21,35.0
227021_899758,2204563000,4472.01693304,City of Boston,Bos_2204563000_B1,F_744836_2952072,FEE,22,35.0
227166_899660,2204565025,1370.40508185,City of Boston,Bos_2204565025_B0,F_745292_2951650,FEE,22,35.0
227049_899709,2204564011,1501.37664437,City of Boston,Bos_2204564011_B0,F_744905_2951797,FEE,22,35.0
227139_899861,2204548000,1554.00147496,City of Boston,Bos_2204548000_B0,F_745199_2952281,FEE,22,35.0
227049_899894,2204542000,1883.06355741,City of Boston,Bos_2204542000_B0,F_744920_2952359,FEE,22,35.0
231299_901793,2200480000,15719.11574779,City of Boston,Bos_2200480000_B3,F_759033_2958508,FEE,22,35.0
231177_901954,2200530000,10892.69259171,City of Boston,Bos_2200530000_B11,F_758112_2958880,FEE,22,35.0
230806_902071,2200533000,23784.96184253,City of Boston,Bos_2200533000_B7,F_756693_2959571,FEE,22,35.0
229912_901511,2200562000,31013.43366882,City of Boston,Bos_2200562000_B0,F_754274_2957714,FEE,22,35.0
229370_901372,2200572000,2422.50243918,City of Boston,Bos_2200572000_B1,F_752491_2957301,FEE,22,35.0
229253_901223,2200588000,1211.83922483,City of Boston,Bos_2200588000_B0,F_752140_2956762,FEE,22,35.0
229247_901312,2200577000,14819.31148827,City of Boston,Bos_2200577000_B1,,,,
229845_901527,2200563000,5352.43600394,City of Boston,Bos_2200563000_B0,,,,
230803_901239,2200189000,8403.47905491,City of Boston,Bos_2200189000_B0,F_757237_2956805,FEE,22,35.0
228203_900702,2202834000,1572.33847358,City of Boston,Bos_2202834000_B0,F_748696_2955062,FEE,22,35.0
229624_899123,2102045000,9337.01646214,City of Boston,Bos_2102045000_B0,,,,
230503_900501,2100514000,2282.95991965,City of Boston,Bos_2100514000_B0,F_756244_2954392,FEE,21,35.0
230674_900498,2100547000,1343.3421679,City of Boston,Bos_2100547000_B0,F_756808_2954386,FEE,21,35.0
227887_900269,2204020000,1739.01056349,City of Boston,Bos_2204020000_B0,F_747662_2953613,FEE,22,35.0
227905_900272,2204021000,1686.0063172,City of Boston,Bos_2204021000_B0,F_747723_2953618,FEE,22,35.0
229581_901369,2200625000,2574.48908418,City of Boston,Bos_2200625000_B0,F_753218_2957222,FEE,22,35.0
229534_901279,2200630040,1426.8681596,City of Boston,Bos_2200630040_B0,,,,
229152_900989,2200675000,4693.12446142,City of Boston,Bos_2200675000_B0,F_751818_2955994,FEE,22,35.0
226992_900056,2203754000,2943.42307179,City of Boston,Bos_2203754000_B0,F_744744_2952929,FEE,22,35.0
227412_900600,2203434001,1043.88486194,City of Boston,Bos_2203434001_B0,F_746086_2954722,FEE,22,35.0
227766_900758,2203417001,1332.78715845,City of Boston,Bos_2203417001_B0,F_747253_2955215,FEE,22,35.0
227687_900118,2203856000,1125.17020202,City of Boston,Bos_2203856000_B0,F_746994_2953128,FEE,22,35.0
227623_900080,2203825000,1338.08710439,City of Boston,Bos_2203825000_B0,F_746793_2953003,FEE,22,35.0
227627_900213,2203848000,1820.24908281,City of Boston,Bos_2203848000_B0,F_746808_2953440,FEE,22,35.0
227589_900062,2203829000,1678.48952696,City of Boston,Bos_2203829000_B0,F_746690_2952946,FEE,22,35.0
227128_899968,2203782000,882.68251472,City of Boston,Bos_2203782000_B0,F_745176_2952650,FEE,22,35.0
226911_900115,2203750000,7764.96380233,City of Boston,Bos_2203750000_B1,F_744478_2953065,FEE,22,35.0
229081_900996,2200678010,1481.62891089,City of Boston,Bos_2200678010_B0,F_751592_2956014,FEE,22,35.0
229497_901159,2200711000,1557.41213265,City of Boston,Bos_2200711000_B0,F_752936_2956556,FEE,22,35.0
227149_899698,2204565006,922.71121255,City of Boston,Bos_2204565006_B0,F_745242_2951736,FEE,22,35.0
232988_899223,2100033010,7517.33875806,City of Boston,Bos_2100033010_B0,F_764388_2950190,FEE,21,35.0
228006_899043,2205295000,1758.22637355,City of Boston,Bos_2205295000_B0,F_748039_2949605,FEE,22,35.0
230168_900292,2100922000,2839.42636232,City of Boston,Bos_2100922000_B0,F_755138_2953690,FEE,21,35.0
230129_900348,2100953000,5150.55624284,City of Boston,Bos_2100953000_B0,F_755016_2953878,FEE,21,35.0
229984_900051,2100993000,2363.81281283,City of Boston,Bos_2100993000_B0,F_754534_2952914,FEE,21,35.0
230033_899936,2101007000,2169.32587455,City of Boston,Bos_2101007000_B0,F_754698_2952540,FEE,21,35.0
229988_900000,2101016000,1926.18426845,City of Boston,Bos_2101016000_B0,F_754554_2952741,FEE,21,35.0
228154_898978,2205056000,2060.15768112,City of Boston,Bos_2205056000_B0,F_748534_2949396,FEE,22,35.0
230741_900038,2101581000,5167.17488935,City of Boston,Bos_2101581000_B0,,,,
229958_899494,2101616004,1788.80261883,City of Boston,Bos_2101616004_B0,F_754461_2951088,FEE,21,35.0
228909_898810,2102178000,3708.98478735,City of Boston,Bos_2102178000_B0,F_751012_2948843,FEE,21,35.0
229264_898919,2102072000,375.75576586,City of Boston,Bos_2102072000_B1,F_752216_2949198,FEE,21,35.0
229024_898754,2102125000,460.78990543,City of Boston,Bos_2102125000_B1,F_751380_2948689,FEE,21,35.0
229140_899339,2101986000,12190.46959286,City of Boston,Bos_2101986000_B0,F_751703_2950630,FEE,21,35.0
227305_899267,2205550001,7965.27052581,City of Boston,Bos_2205550001_B2,,,,
229474_899087,2102020000,2238.10872981,City of Boston,Bos_2102020000_B0,F_752863_2949746,FEE,21,35.0
229485_899081,2102021000,1987.57459952,City of Boston,Bos_2102021000_B0,F_752898_2949726,FEE,21,35.0
228972_898986,2102201000,2184.06075885,City of Boston,Bos_2102201000_B0,F_751220_2949422,FEE,21,35.0
230336_899900,2101546000,4961.43311775,City of Boston,Bos_2101546000_B0,F_755689_2952416,FEE,21,35.0
230419_899965,2101554000,3154.08345068,City of Boston,Bos_2101554000_B0,F_755951_2952627,FEE,21,35.0
229997_899511,2101617000,1192.23862891,City of Boston,Bos_2101617000_B0,F_754591_2951146,FEE,21,35.0
229839_899487,2101646000,1747.85403435,City of Boston,Bos_2101646000_B0,F_754072_2951056,FEE,21,35.0
229531_900382,2101331000,998.01141325,City of Boston,Bos_2101331000_B0,F_753057_2953989,FEE,21,35.0
229837_899764,2101432000,1823.72010151,City of Boston,Bos_2101432000_B0,F_754077_2951964,FEE,21,35.0
229985_899763,2101454000,7299.23444096,City of Boston,Bos_2101454000_B0,F_754577_2951944,FEE,21,35.0
227252_900075,2203728000,10422.67659919,City of Boston,Bos_2203728000_B0,F_745523_2952958,FEE,22,35.0
226845_900213,2203715000,1574.79832007,City of Boston,Bos_2203715000_B0,F_744269_2953518,FEE,22,35.0
227096_900063,2203708000,1935.57594137,City of Boston,Bos_2203708000_B0,F_745069_2952962,FEE,22,35.0
227519_900574,2203962000,916.75337794,City of Boston,Bos_2203962000_B0,F_746426_2954639,FEE,22,35.0
230396_901325,2201068000,1292.05606269,City of Boston,Bos_2201068000_B0,F_755877_2957105,FEE,22,35.0
229118_899245,2102715000,1622.54315312,City of Boston,Bos_2102715000_B0,F_751692_2950290,FEE,21,35.0
228041_899107,2205255000,424.4084745,City of Boston,Bos_2205255000_B1,F_748205_2949830,FEE,22,35.0
227696_899016,2205268030,11621.45326305,City of Boston,Bos_2205268030_B0,F_746995_2949434,FEE,22,35.0
228089_899090,2205257000,469.32694678,City of Boston,Bos_2205257000_B1,F_748358_2949788,FEE,22,35.0
228295_899202,2204971000,1378.01322553,City of Boston,Bos_2204971000_B0,F_748994_2950128,FEE,22,35.0
228233_899090,2204980000,1024.6145715,City of Boston,Bos_2204980000_B0,F_748789_2949755,FEE,22,35.0
228377_898945,2204996000,1854.93790862,City of Boston,Bos_2204996000_B0,F_749263_2949286,FEE,22,35.0
228379_899282,2205037000,459.11787629,City of Boston,Bos_2205037000_B1,F_749246_2950363,FEE,22,35.0
227198_900346,2203521000,1495.09517348,City of Boston,Bos_2203521000_B0,F_745380_2953893,FEE,22,35.0
227175_900400,2203533000,1840.7108683,City of Boston,Bos_2203533000_B0,F_745336_2954045,FEE,22,35.0
227192_900424,2203535000,1746.03852664,City of Boston,Bos_2203535000_B0,F_745393_2954127,FEE,22,35.0
227115_900415,2203649000,535.57690071,City of Boston,Bos_2203649000_B1,F_745158_2954075,FEE,22,35.0
227753_900164,2203887000,1610.63173516,City of Boston,Bos_2203887000_B0,F_747209_2953281,FEE,22,35.0
227751_900105,2203891000,1514.29173011,City of Boston,Bos_2203891000_B0,F_747204_2953085,FEE,22,35.0
227648_900031,2203865000,1469.21473532,City of Boston,Bos_2203865000_B0,F_746873_2952842,FEE,22,35.0
227758_900247,2203881000,1534.0181312,City of Boston,Bos_2203881000_B0,F_747237_2953557,FEE,22,35.0
230643_901592,2200520000,6360.40378806,City of Boston,Bos_2200520000_B4,F_756833_2957897,FEE,22,35.0
231036_901939,2200530000,11453.43305022,City of Boston,Bos_2200530000_B9,F_758112_2958880,FEE,22,35.0
229957_901536,2200562002,23042.40399236,City of Boston,Bos_2200562002_B0,F_754441_2957789,FEE,22,35.0
229311_901296,2200595000,2470.98079065,City of Boston,Bos_2200595000_B0,F_752311_2956991,FEE,22,35.0
229368_901289,2200598000,1007.75893642,City of Boston,Bos_2200598000_B0,F_752494_2956977,FEE,22,35.0
229309_900954,2200731000,4001.76953885,City of Boston,Bos_2200731000_B0,F_752327_2955880,FEE,22,35.0
229316_901104,2200738000,1299.94293736,City of Boston,Bos_2200738000_B0,F_752364_2956364,FEE,22,35.0
227628_899589,2205636000,1673.01415606,City of Boston,Bos_2205636000_B0,F_746836_2951365,FEE,22,35.0
227932_900451,2203068000,1739.95603133,City of Boston,Bos_2203068000_B0,F_747813_2954237,FEE,22,35.0
227973_900333,2203111000,1023.66870734,City of Boston,Bos_2203111000_B0,F_747946_2953835,FEE,22,35.0
227956_900559,2203010000,1778.99585186,City of Boston,Bos_2203010000_B0,F_747880_2954571,FEE,22,35.0
227891_900500,2203043000,1344.60224246,City of Boston,Bos_2203043000_B0,F_747671_2954375,FEE,22,35.0
228027_900428,2203062000,1607.33003101,City of Boston,Bos_2203062000_B0,F_748124_2954165,FEE,22,35.0
228820_899293,2102682000,1291.57545926,City of Boston,Bos_2102682000_B0,F_750718_2950427,FEE,21,35.0
228850_899275,2102697000,1626.20273217,City of Boston,Bos_2102697000_B0,F_750826_2950371,FEE,21,35.0
228914_899329,2102750000,1398.84542837,City of Boston,Bos_2102750000_B0,F_751036_2950563,FEE,21,35.0
228651_899345,2102558000,1839.05679307,City of Boston,Bos_2102558000_B0,F_750165_2950573,FEE,21,35.0
228930_899107,2102578000,1016.32728152,City of Boston,Bos_2102578000_B0,F_751080_2949833,FEE,21,35.0
228775_899103,2102611000,924.53430538,City of Boston,Bos_2102611000_B0,F_750585_2949775,FEE,21,35.0
228887_899128,2102626000,923.6027669,City of Boston,Bos_2102626000_B0,F_750942_2949886,FEE,21,35.0
229149_899147,2102659000,1320.26096596,City of Boston,Bos_2102659000_B0,F_751798_2949953,FEE,21,35.0
228804_899210,2102686000,407.97654513,City of Boston,Bos_2102686000_B1,F_750700_2950188,FEE,21,35.0
228996_899239,2102707000,1820.3557685,City of Boston,Bos_2102707000_B0,F_751288_2950258,FEE,21,35.0
228746_898784,2102315000,2125.31082378,City of Boston,Bos_2102315000_B0,F_750478_2948747,FEE,21,35.0
229068_899598,2101859000,1688.97890039,City of Boston,Bos_2101859000_B0,F_751528_2951418,FEE,21,35.0
229084_899503,2101870000,1469.61338997,City of Boston,Bos_2101870000_B0,F_751581_2951118,FEE,21,35.0
229132_899488,2101910000,1765.54720264,City of Boston,Bos_2101910000_B0,F_751746_2951073,FEE,21,35.0
229051_899569,2101866000,896.15434074,City of Boston,Bos_2101866000_B0,F_751472_2951307,FEE,21,35.0
229021_899544,2101875000,1747.9810722,City of Boston,Bos_2101875000_B0,F_751392_2951251,FEE,21,35.0
229192_899473,2101894000,1724.41002941,City of Boston,Bos_2101894000_B0,F_751942_2951009,FEE,21,35.0
230284_899907,2101542000,17531.72857575,City of Boston,Bos_2101542000_B0,F_755567_2952339,FEE,21,35.0
228312_899230,2204969000,1633.86381357,City of Boston,Bos_2204969000_B0,F_749048_2950228,FEE,22,35.0
228223_899083,2204980000,249.04240313,City of Boston,Bos_2204980000_B1,F_748789_2949755,FEE,22,35.0
228248_899085,2204981000,1098.32233225,City of Boston,Bos_2204981000_B0,F_748835_2949737,FEE,22,35.0
228244_899013,2205069000,2199.61203151,City of Boston,Bos_2205069000_B0,F_748826_2949497,FEE,22,35.0
232499_899495,2100119000,2346.89488153,City of Boston,Bos_2100119000_B0,F_762800_2951070,FEE,21,35.0
230497_901434,2200463000,2749.15288261,City of Boston,Bos_2200463000_B0,F_756213_2957453,FEE,22,35.0
230241_900235,2100885000,3085.18120586,City of Boston,Bos_2100885000_B0,F_755397_2953493,FEE,21,35.0
229889_900298,2101197000,768.42924473,City of Boston,Bos_2101197000_B0,F_754233_2953726,FEE,21,35.0
227442_900246,2203339000,1508.4646669,City of Boston,Bos_2203339000_B0,F_746195_2953550,FEE,22,35.0
227467_900379,2203325000,1651.36527918,City of Boston,Bos_2203325000_B0,F_746267_2953940,FEE,22,35.0
227029_900285,2203672000,1961.98079944,City of Boston,Bos_2203672000_B0,F_744846_2953687,FEE,22,35.0
226991_900456,2203566000,1054.10365495,City of Boston,Bos_2203566000_B0,F_744722_2954242,FEE,22,35.0
227349_900354,2203508000,1748.20717413,City of Boston,Bos_2203508000_B0,F_745888_2953899,FEE,22,35.0
230180_899745,2101528000,2894.11045112,City of Boston,Bos_2101528000_B3,F_755150_2952015,FEE,21,35.0
230146_899749,2101529000,18106.16461397,City of Boston,Bos_2101529000_B0,F_755072_2951926,FEE,21,35.0
230035_900427,2100742000,18308.87140735,City of Boston,Bos_2100742000_B0,F_754709_2954127,FEE,21,35.0
229108_899550,2101864000,1609.71063413,City of Boston,Bos_2101864000_B0,F_751656_2951273,FEE,21,35.0
229070_899546,2101865001,1198.98531753,City of Boston,Bos_2101865001_B0,,,,
229475_900987,2200845000,1250.41403962,City of Boston,Bos_2200845000_B0,F_752886_2955979,FEE,22,35.0
229574_901134,2200821000,1097.80010033,City of Boston,Bos_2200821000_B0,F_753180_2956469,FEE,22,35.0
229519_900972,2200835000,1226.88231203,City of Boston,Bos_2200835000_B0,F_752994_2955941,FEE,22,35.0
229605_901018,2200931000,1559.42535222,City of Boston,Bos_2200931000_B0,F_753293_2956075,FEE,22,35.0
228603_899437,2102774000,2389.43977163,City of Boston,Bos_2102774000_B0,F_750015_2950905,FEE,21,35.0
228686_900056,2202385000,592.02810847,City of Boston,Bos_2202385000_B1,F_750310_2952914,FEE,22,35.0
228864_900081,2202350000,1830.11353631,City of Boston,Bos_2202350000_B0,F_750867_2952991,FEE,22,35.0
228955_899669,2205361000,1839.5413164,City of Boston,Bos_2205361000_B0,F_751152_2951636,FEE,22,35.0
228796_899537,2205374000,1031.37592614,City of Boston,Bos_2205374000_B0,F_750644_2951227,FEE,22,35.0
228871_899664,2205402000,1609.62132289,City of Boston,Bos_2205402000_B0,F_750875_2951653,FEE,22,35.0
228786_900470,2202570000,1323.8206795,City of Boston,Bos_2202570000_B0,F_750529_2954330,FEE,22,35.0
228751_900398,2202572017,1488.52124815,City of Boston,Bos_2202572017_B0,F_750469_2954025,FEE,22,35.0
227886_900460,2203071000,1604.38044557,City of Boston,Bos_2203071000_B0,F_747658_2954273,FEE,22,35.0
227869_900478,2203073000,1546.01686941,City of Boston,Bos_2203073000_B0,F_747600_2954313,FEE,22,35.0
227899_900423,2203077000,1904.81381352,City of Boston,Bos_2203077000_B0,F_747699_2954120,FEE,22,35.0
228043_900392,2203086000,1135.00546167,City of Boston,Bos_2203086000_B0,F_748178_2954034,FEE,22,35.0
227946_900335,2203109000,1289.0617277,City of Boston,Bos_2203109000_B0,F_747860_2953848,FEE,22,35.0
227937_900312,2203116000,1544.99694376,City of Boston,Bos_2203116000_B0,F_747836_2953774,FEE,22,35.0
227714_900318,2203229000,1630.64374557,City of Boston,Bos_2203229000_B0,F_747093_2953789,FEE,22,35.0
227703_900569,2203237001,1275.89338378,City of Boston,Bos_2203237001_B0,F_747053_2954603,FEE,22,35.0
228476_900359,2204323000,2388.78488285,City of Boston,Bos_2204323000_B0,F_749566_2953984,FEE,22,35.0
228111_900316,2204369000,991.66633056,City of Boston,Bos_2204369000_B0,F_748397_2953807,FEE,22,35.0
229918_900323,2101190000,1098.22446677,City of Boston,Bos_2101190000_B0,F_754313_2953801,FEE,21,35.0
229457_900148,2101239000,420.92768722,City of Boston,Bos_2101239000_B1,F_752773_2953229,FEE,21,35.0
229556_900185,2101233000,469.16923846,City of Boston,Bos_2101233000_B1,F_753120_2953326,FEE,21,35.0
230744_900201,2100757000,1812.69649742,City of Boston,Bos_2100757000_B0,F_757052_2953402,FEE,21,35.0
230703_900168,2100768000,1890.11947242,City of Boston,Bos_2100768000_B0,F_756888_2953298,FEE,21,35.0
230533_900166,2100796000,1274.27644658,City of Boston,Bos_2100796000_B0,F_756353_2953286,FEE,21,35.0
230345_900314,2100846000,6951.77015261,City of Boston,Bos_2100846000_B0,F_755724_2953777,FEE,21,35.0
229945_900193,2101174005,685.83881764,City of Boston,Bos_2101174005_B0,F_754404_2953375,FEE,21,35.0
228351_899146,2205148000,283.39448334,City of Boston,Bos_2205148000_B1,F_749156_2949927,FEE,22,35.0
228315_899172,2205152000,934.87515504,City of Boston,Bos_2205152000_B0,F_749082_2950023,FEE,22,35.0
228127_898904,2205084000,2430.23612699,City of Boston,Bos_2205084000_B0,F_748455_2949178,FEE,22,35.0
228089_898971,2205092000,1802.88259836,City of Boston,Bos_2205092000_B0,F_748331_2949366,FEE,22,35.0
228320_899088,2205111000,1114.82267571,City of Boston,Bos_2205111000_B0,F_749086_2949758,FEE,22,35.0
232512_899970,2100328000,1005.78773819,City of Boston,Bos_2100328000_B0,F_762829_2952629,FEE,21,35.0
231229_900261,2100411000,10476.84636733,City of Boston,Bos_2100411000_B0,F_758628_2953616,FEE,21,35.0
232560_899788,2100262000,1195.1102173,City of Boston,Bos_2100262000_B0,F_762983_2952071,FEE,21,35.0
232457_899960,2100323000,4930.68282643,City of Boston,Bos_2100323000_B0,F_762672_2952653,FEE,21,35.0
228928_900583,2202180000,1254.11094843,City of Boston,Bos_2202180000_B0,F_751083_2954662,FEE,22,35.0
229094_900185,2201991000,1853.65854428,City of Boston,Bos_2201991000_B0,F_751650_2953344,FEE,22,35.0
228947_900353,2202027000,1050.48024757,City of Boston,Bos_2202027000_B0,F_751139_2953901,FEE,22,35.0
228924_900657,2202152000,2754.4759391,City of Boston,Bos_2202152000_B0,F_751045_2954887,FEE,22,35.0
